id,distance,n_actions
0,0.309524,3
1,0.190476,2
2,0.285714,2
3,0.380952,3
4,0.190476,2
5,0.190476,2
6,0.321429,3
7,0.476190,4
8,0.333333,3
9,0.357143,3
10,0.309524,3
11,0.404762,4
12,0.285714,2
13,0.285714,2
14,0.142857,1
15,0.357143,3
16,0.190476,2
17,0.178571,2
18,0.285714,2
19,0.333333,3
20,0.321429,3
21,0.571429,4
22,0.285714,3
23,0.428571,3
24,0.273810,3
25,0.309524,3
26,0.404762,4
27,0.285714,2
28,0.380952,3
29,0.357143,3
30,0.285714,2
31,0.285714,3
32,0.285714,2
33,0.380952,3
34,0.428571,3
35,0.404762,4
36,0.428571,3
37,0.309524,3
38,0.238095,2
39,0.309524,3
40,0.321429,3
41,0.321429,3
42,0.214286,2
43,0.261905,3
44,0.404762,4
45,0.500000,4
46,0.273810,3
47,0.261905,3
48,0.142857,1
49,0.357143,3
50,0.226190,3
51,0.380952,4
52,0.416667,4
53,0.380952,3
54,0.285714,3
55,0.214286,2
56,0.476190,4
57,0.285714,2
58,0.261905,3
59,0.214286,2
60,0.214286,2
61,0.142857,1
62,0.416667,4
63,0.380952,3
64,0.142857,1
65,0.380952,3
66,0.261905,3
67,0.214286,2
68,0.261905,3
69,0.238095,2
70,0.214286,2
71,0.309524,3
72,0.357143,3
73,0.309524,3
74,0.285714,2
75,0.416667,4
76,0.500000,4
77,0.190476,2
78,0.214286,2
79,0.416667,4
80,0.214286,2
81,0.309524,3
82,0.214286,2
83,0.428571,3
84,0.261905,3
85,0.285714,3
86,0.571429,4
87,0.261905,3
88,0.142857,1
89,0.238095,2
90,0.214286,2
91,0.428571,3
92,0.428571,3
93,0.380952,4
94,0.285714,2
95,0.214286,2
96,0.309524,3
97,0.214286,2
98,0.214286,2
99,0.261905,3
100,0.261905,3
101,0.214286,2
102,0.214286,2
103,0.261905,3
