id,distance,n_actions
0,0.007172,1
1,0.006534,1
2,0.041833,1
3,0.095852,1
4,0.101819,1
5,0.031453,1
6,0.096638,1
7,0.112285,1
8,0.025533,1
9,0.040155,1
10,0.073229,1
11,0.070504,1
12,0.064372,1
13,0.088523,1
14,0.012816,1
15,0.040163,1
16,0.025315,1
17,0.025331,1
18,0.066935,1
19,0.039991,1
20,0.012084,1
21,0.027253,1
22,0.036535,1
23,0.058433,1
24,0.007813,1
25,0.040731,1
26,0.031387,1
27,0.024201,1
28,0.050753,1
29,0.071749,1
30,0.051503,1
31,0.004820,1
32,0.018633,1
33,0.071216,1
34,0.013204,1
35,0.027405,1
36,0.044234,1
37,0.040848,1
38,0.013540,1
39,0.002400,1
40,0.060442,1
41,0.014625,1
42,0.035965,1
43,0.014449,1
44,0.047101,1
45,0.024810,1
46,0.018199,1
47,0.009015,1
48,0.010987,1
49,0.048940,1
50,0.002436,1
51,0.102802,1
52,0.049305,1
53,0.009378,1
54,0.021998,1
55,0.031143,1
56,0.021486,1
57,0.013584,1
58,0.017944,1
59,0.013917,1
60,0.044735,1
61,0.001765,1
62,0.018322,1
63,0.072887,1
64,0.066876,1
65,0.025953,1
66,0.008121,1
67,0.062292,1
68,0.005575,1
69,0.068310,1
70,0.122781,1
71,0.016828,1
72,0.057091,1
73,0.107030,1
74,0.073340,1
75,0.048204,1
76,0.000457,1
77,0.042064,1
78,0.004985,1
79,0.064319,1
80,0.038331,1
81,0.050875,1
82,0.044360,1
83,0.061751,1
84,0.036274,1
85,0.067276,1
86,0.025464,1
87,0.024067,1
88,0.057971,1
89,0.104582,1
90,0.012654,1
91,0.012803,1
92,0.056863,1
93,0.146697,1
94,0.075696,1
95,0.006760,1
96,0.040232,1
97,0.021033,1
98,0.024391,1
99,0.029171,1
