id,left,right
0,101,21
1,33,20
2,58,21
3,65,24
4,3,24
5,97,20
6,17,24
7,4,20
8,2,21
9,2,21
10,97,20
11,97,20
12,0,20
13,33,21
14,25,24
15,5,24
16,65,24
17,3,21
18,12,21
19,43,20
20,22,21
21,2,21
22,0,24
23,1,24
24,38,21
25,33,20
26,101,21
27,19,24
28,33,20
29,65,24
30,38,24
31,101,21
32,0,24
33,49,21
34,7,24
35,22,20
36,27,20
37,25,24
38,6,24
39,8,21
40,0,20
41,22,49
42,30,21
43,2,20
44,13,24
45,58,21
46,14,24
47,43,20
48,19,24
49,33,21
50,2,20
51,2,24
52,97,20
53,49,21
54,49,21
55,30,21
56,101,21
57,33,20
