id,distance,n_actions
0,0.033866,2
1,0.007871,2
2,0.030000,1
3,0.006356,1
4,0.072034,1
5,0.026409,3
6,0.036017,1
7,0.042994,2
8,0.044492,1
9,0.027752,2
10,0.036017,1
11,0.040819,2
12,0.034853,2
13,0.052966,1
14,0.051409,2
15,0.004237,1
16,0.012712,1
17,0.057203,1
18,0.033887,2
19,0.046434,2
20,0.006356,1
21,0.032815,2
22,0.032605,2
23,0.032428,3
24,0.030420,2
25,0.041271,2
26,0.020474,1
27,0.027101,2
28,0.038550,2
29,0.032637,2
30,0.010593,1
31,0.026471,2
32,0.028183,2
33,0.014576,2
34,0.030473,2
35,0.018487,2
36,0.028235,2
37,0.033235,2
38,0.023305,1
39,0.037857,2
40,0.032710,2
41,0.008475,1
42,0.019044,2
43,0.035546,2
44,0.037752,2
45,0.035179,2
46,0.032321,2
47,0.050832,2
48,0.046313,2
49,0.027878,2
50,0.067735,2
51,0.010593,1
52,0.027553,2
53,0.034779,2
54,0.035021,2
55,0.030945,2
56,0.035147,2
57,0.051324,2
58,0.032973,2
59,0.039748,2
60,0.040620,2
61,0.031141,1
62,0.027500,1
63,0.027500,1
64,0.032500,1
65,0.031780,1
66,0.033235,2
67,0.032784,2
68,0.010593,1
