id,p
0,0.007224
1,0.537369
2,0.000000
3,0.000000
4,0.000004
5,0.537369
6,0.003599
7,0.000000
8,0.000023
9,0.065520
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000004
17,0.000004
18,0.537369
19,0.045707
20,0.000000
21,0.537369
22,0.000000
23,0.000459
24,0.000000
25,0.264248
26,0.000109
27,0.025742
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.342032
33,0.000000
34,0.000000
35,0.000001
36,0.342032
37,0.000000
38,0.025742
39,0.000348
40,0.000000
41,0.000023
42,0.537369
43,0.999245
44,0.000000
45,0.001721
46,0.000017
47,0.000000
48,0.000000
49,0.031313
50,0.264248
51,0.000000
52,0.000000
53,0.000000
