id,left,right
0,223,36
1,195,27
2,159,27
3,233,20
4,87,49
5,223,36
6,87,49
7,19,49
8,401,49
9,247,36
10,223,36
11,401,49
12,55,20
13,195,27
14,8,27
15,223,36
16,159,27
17,401,49
18,307,49
19,148,27
20,223,36
21,195,27
22,247,36
23,14,20
24,195,27
25,12,27
26,247,36
27,401,49
28,247,36
29,223,36
30,27,27
31,55,20
32,247,36
33,307,49
34,247,36
35,247,36
36,204,27
37,247,36
38,148,27
39,27,27
40,87,49
41,183,20
42,247,36
43,13,49
44,223,36
45,148,27
46,223,36
47,204,27
48,69,49
49,223,36
50,401,49
51,6,49
52,204,27
53,39,27
54,43,27
55,223,36
56,223,36
57,6,49
58,401,49
59,223,36
60,87,49
61,401,49
62,247,36
63,223,36
64,247,36
65,307,49
66,183,20
67,233,20
68,307,49
69,39,27
70,14,25
71,223,36
72,183,20
73,223,36
74,195,27
75,43,27
76,13,49
77,159,27
78,55,20
79,307,49
80,401,49
81,204,27
82,401,49
83,223,36
84,247,36
85,247,36
86,4,49
87,247,36
88,401,49
89,223,36
90,307,49
91,247,36
92,148,27
93,247,36
94,233,20
95,41,49
96,27,27
97,87,49
98,195,27
99,159,27
100,247,36
101,6,25
102,223,36
103,195,27
104,223,36
105,159,27
106,204,27
107,401,49
108,307,49
109,43,27
110,14,25
111,247,36
112,247,36
113,21,27
114,19,49
