id,left,right
0,141,29
1,588,29
2,18,41
3,72,41
4,353,30
5,9,41
6,353,30
7,487,30
8,3,41
9,588,29
10,487,30
11,51,23
12,6,41
13,16,41
14,302,23
15,43,41
16,36,41
17,36,41
18,588,29
19,134,23
20,415,23
21,23,29
22,72,23
23,415,23
24,72,41
25,17,41
26,141,29
27,353,30
28,72,41
29,166,30
30,487,30
31,302,23
32,353,30
33,302,23
34,72,41
35,2,41
36,16,41
37,72,23
38,91,29
39,28,41
40,302,23
41,141,29
42,72,41
43,353,30
44,353,30
45,415,23
46,487,30
47,166,30
48,415,23
49,353,30
50,72,41
51,23,29
52,415,23
53,72,23
54,302,23
55,28,41
56,36,41
57,415,23
58,487,30
59,302,23
60,353,30
61,72,23
62,19,29
63,588,29
64,134,23
65,415,23
66,72,23
67,51,23
68,23,23
69,23,29
70,72,41
71,43,41
72,588,29
73,415,23
74,415,23
75,134,23
76,487,30
77,166,30
78,415,23
79,302,23
80,588,29
81,16,41
82,487,30
83,353,30
84,72,41
85,302,23
86,72,23
87,487,30
88,353,30
89,588,29
90,415,23
91,353,30
92,72,41
93,43,41
94,487,30
95,72,41
96,36,41
97,72,41
98,51,23
99,72,41
100,487,30
101,353,30
102,19,29
103,34,29
104,353,30
105,302,23
106,415,23
107,415,23
108,72,41
109,487,30
110,10,41
111,16,41
112,353,30
113,415,23
114,353,30
