id,distance,n_actions
0,0.005195,1
1,0.023377,2
2,0.001558,1
3,0.000519,1
4,0.005195,1
5,0.001039,1
6,0.008312,1
7,0.001558,1
8,0.004675,1
9,0.005195,1
10,0.001558,1
11,0.002597,1
12,0.005714,1
13,0.002597,1
14,0.002597,1
15,0.010390,1
16,0.005714,1
17,0.000519,1
18,0.006234,1
19,0.004156,1
20,0.009351,1
21,0.004675,1
22,0.005714,1
23,0.009351,1
24,0.001039,1
25,0.011429,1
26,0.006234,1
27,0.006753,1
28,0.002597,1
29,0.007792,1
30,0.008831,1
31,0.006234,1
32,0.003117,1
33,0.003117,1
34,0.006753,1
35,0.005714,1
36,0.002078,1
37,0.005714,1
38,0.002597,1
39,0.005714,1
40,0.002078,1
41,0.001558,1
42,0.008831,1
