id,p
0,1.000000
1,1.000000
2,1.000000
3,1.000000
4,1.000000
5,1.000000
6,0.044714
7,1.000000
8,1.000000
9,1.000000
10,1.000000
11,1.000000
12,1.000000
13,1.000000
14,1.000000
15,0.044714
16,1.000000
17,1.000000
18,0.044714
19,1.000000
20,0.044714
21,1.000000
22,1.000000
23,1.000000
24,1.000000
25,0.044714
26,0.044714
27,0.044714
28,1.000000
29,0.008933
30,0.000001
31,0.131928
32,0.000002
33,1.000000
34,1.000000
35,0.131928
36,0.131928
37,0.008933
38,0.000002
39,0.044714
40,0.000002
41,0.008933
42,0.000237
