id,left,right
0,33,42
1,14,42
2,45,22
3,68,42
4,68,42
5,66,42
6,27,43
7,45,22
8,22,42
9,19,42
10,33,42
11,42,42
12,15,42
13,8,42
14,28,42
15,42,42
16,0,36
17,19,42
18,19,42
19,19,42
20,14,42
21,28,42
22,19,42
23,9,42
24,28,42
25,117,36
26,68,42
27,22,27
28,15,42
29,8,42
30,15,42
31,9,42
32,42,42
33,42,42
34,14,36
35,47,27
36,19,42
37,4,42
38,11,42
39,19,42
40,27,42
41,59,36
42,22,42
43,24,42
44,23,27
45,19,42
46,117,36
47,19,42
48,43,22
49,45,22
50,43,22
51,27,42
52,28,42
53,42,42
54,66,42
55,16,42
56,173,23
57,103,22
58,66,42
59,66,42
60,42,42
61,51,36
62,42,36
63,22,42
64,24,42
65,14,36
66,47,27
67,19,42
68,103,27
69,48,27
70,19,42
71,33,42
72,45,22
73,59,36
74,43,22
75,47,27
76,29,43
77,48,27
78,14,42
79,24,42
80,24,42
81,7,36
82,27,43
83,17,43
84,47,27
85,48,27
86,42,42
87,48,27
88,47,27
89,24,42
90,103,22
91,68,42
92,92,27
93,17,43
94,68,42
95,80,24
96,103,22
97,103,22
98,23,27
99,48,27
100,48,27
101,103,22
102,45,22
103,16,42
