id,left,right
0,149,23
1,149,23
2,34,24
3,11,23
4,26,26
5,177,20
6,68,23
7,41,23
8,34,24
9,41,23
10,0,23
11,41,23
12,149,23
13,149,23
14,68,23
15,59,38
16,149,23
17,20,23
18,177,20
19,58,26
20,149,23
21,3,24
22,68,23
23,41,23
24,59,38
25,149,23
26,10,23
27,0,23
28,41,23
29,7,23
30,149,23
31,382,25
32,82,26
33,149,23
34,23,23
35,12,38
36,149,23
37,149,23
38,68,23
39,2,23
40,41,23
41,149,23
42,190,28
43,149,23
44,177,20
45,149,23
46,20,23
47,149,23
48,10,23
49,20,23
50,0,24
51,41,23
52,3,23
53,190,28
54,149,23
55,41,23
56,14,23
57,0,24
