id,distance,n_actions
0,0.028807,2
1,0.030271,2
2,0.201258,4
3,0.052861,2
4,0.000181,1
5,0.054850,2
6,0.018445,2
7,0.108954,3
8,0.175617,3
9,0.121412,3
10,0.047600,2
11,0.118072,3
12,0.034208,2
13,0.043817,2
14,0.017148,2
15,0.102322,2
16,0.050449,2
17,0.021845,2
18,0.054850,2
19,0.106132,2
20,0.030996,2
21,0.228169,4
22,0.013109,2
23,0.118178,3
24,0.101597,2
25,0.033818,2
26,0.129287,3
27,0.024398,2
28,0.119134,3
29,0.002358,1
30,0.040269,2
31,0.048433,2
32,0.001270,1
33,0.033375,2
34,0.008910,2
35,0.050314,2
36,0.038945,2
37,0.035868,2
38,0.013419,2
39,0.032441,2
40,0.166122,3
41,0.075774,2
42,0.062020,2
43,0.049286,2
44,0.073355,2
45,0.075075,2
46,0.016483,2
47,0.066165,2
48,0.130349,3
49,0.022597,2
50,0.132680,3
51,0.108383,3
52,0.021294,2
53,0.080229,2
54,0.078032,2
55,0.118778,3
56,0.025312,2
57,0.133587,3
