id,left,right
0,10,30
1,15,30
2,12,24
3,101,31
4,12,24
5,6,24
6,113,31
7,6,24
8,3,30
9,10,30
10,60,30
11,3,24
12,19,24
13,113,31
14,12,24
15,165,31
16,60,30
17,113,31
18,4,24
19,2,30
20,165,31
21,113,31
22,4,24
23,101,31
24,165,31
25,7,24
26,18,24
27,165,31
28,165,31
29,165,31
30,4,30
31,101,31
32,165,31
33,19,24
34,165,31
35,165,31
36,113,31
37,113,31
38,165,31
39,101,31
40,19,31
41,165,31
42,165,31
43,165,31
44,76,31
45,165,31
46,101,31
47,101,31
48,47,30
49,20,30
50,165,31
51,3,30
52,165,31
53,101,31
54,11,24
55,113,31
56,3,24
57,113,31
58,165,31
59,2,30
60,165,31
61,19,24
62,165,31
63,4,24
64,20,30
65,165,31
66,165,31
67,6,24
68,5,24
