id,distance,n_actions
0,0.020849,2
1,0.041572,2
2,0.042248,2
3,0.029306,1
4,0.029518,1
5,0.032079,2
6,0.031744,2
7,0.032411,2
8,0.002614,1
9,0.011765,1
10,0.005229,1
11,0.028031,1
12,0.037183,2
13,0.029730,1
14,0.020915,1
15,0.049373,2
16,0.040183,2
17,0.029518,1
18,0.007843,1
19,0.011111,1
20,0.003268,1
21,0.034213,2
22,0.039029,2
23,0.033033,2
24,0.003922,1
25,0.045598,2
26,0.029730,1
27,0.040091,2
28,0.040797,2
29,0.040584,2
30,0.019099,2
31,0.025826,2
32,0.034799,2
33,0.034864,2
34,0.040715,2
35,0.041776,2
36,0.027819,1
37,0.027394,1
38,0.030220,2
39,0.029586,2
40,0.031905,2
