id,distance,n_actions
0,0.097221,3
1,0.020603,3
2,0.060052,3
3,0.102380,3
4,0.061654,2
5,0.033177,2
6,0.107665,3
7,0.071008,3
8,0.022339,2
9,0.036594,3
10,0.032810,2
11,0.030315,2
12,0.030525,2
13,0.040162,3
14,0.045991,2
15,0.050330,2
16,0.055359,3
17,0.057919,3
18,0.130805,3
19,0.053297,3
20,0.133798,3
21,0.020829,2
22,0.054630,2
23,0.027866,2
24,0.047796,2
25,0.110133,3
26,0.031733,2
27,0.116730,3
28,0.014015,2
29,0.092770,3
30,0.114492,3
31,0.041473,2
32,0.114452,3
33,0.055966,3
34,0.028536,1
35,0.024203,2
36,0.053471,3
37,0.083146,3
38,0.029954,1
39,0.036715,2
40,0.036584,2
41,0.101914,2
42,0.069709,2
43,0.081085,2
44,0.016526,3
45,0.092104,3
46,0.033597,2
47,0.038350,2
48,0.118161,3
49,0.042472,2
50,0.028405,3
51,0.028221,2
52,0.063335,2
53,0.055759,2
54,0.083566,2
55,0.073962,2
56,0.062934,2
57,0.067431,3
