id,left,right
0,65,24
1,33,20
2,52,20
3,65,24
4,6,21
5,101,21
6,19,24
7,1,24
8,2,24
9,2,20
10,101,21
11,101,21
12,0,21
13,33,20
14,43,20
15,5,24
16,65,24
17,3,20
18,7,24
19,43,20
20,16,24
21,2,21
22,0,49
23,1,24
24,13,24
25,19,24
26,101,21
27,19,24
28,33,21
29,65,24
30,38,24
31,101,21
32,0,24
33,43,20
34,45,253
35,22,21
36,27,20
37,25,24
38,45,253
39,8,49
40,1,21
41,60,82
42,30,21
43,49,21
44,37,20
45,52,20
46,14,24
47,49,21
48,19,24
49,14,24
50,2,20
51,1,24
52,97,20
53,49,21
54,49,21
55,30,21
56,101,21
57,19,24
