id,left,right
0,397,57
1,99,18
2,299,57
3,2,29
4,77,18
5,29,29
6,48,18
7,69,18
8,18,18
9,70,57
10,142,29
11,69,18
12,299,57
13,397,57
14,14,57
15,229,22
16,299,57
17,69,18
18,77,18
19,89,18
20,299,57
21,89,18
22,299,57
23,397,57
24,99,18
25,20,57
26,88,57
27,69,18
28,142,29
29,397,57
30,99,18
31,59,29
32,142,29
33,77,18
34,397,57
35,70,57
36,397,57
37,50,29
38,26,18
39,57,57
40,77,18
41,13,29
42,299,57
43,48,18
44,397,57
45,89,18
46,100,29
47,99,18
48,48,18
49,185,22
50,397,57
51,69,18
52,397,57
53,70,57
54,99,18
55,173,29
56,140,29
57,26,18
58,48,18
59,8,29
60,88,57
61,77,18
62,229,22
63,70,57
64,27,29
65,69,18
66,185,22
67,299,57
68,13,18
69,70,57
70,397,57
71,23,29
72,185,22
73,397,57
74,397,57
75,89,18
76,99,18
77,299,57
78,59,29
79,299,57
80,13,18
81,397,57
82,77,18
83,173,29
84,29,29
85,29,29
86,2,57
87,142,29
88,69,18
89,185,22
90,299,57
91,82,29
92,99,18
93,397,57
94,299,57
95,89,18
96,57,57
97,13,18
98,397,57
99,89,18
100,173,29
101,57,57
102,397,57
103,397,57
104,299,57
105,299,57
106,77,18
107,69,18
108,77,18
109,77,18
110,397,57
111,397,57
112,20,57
113,99,18
114,77,18
115,133,35
116,269,35
117,137,35
118,269,35
119,133,35
120,269,35
121,137,35
122,73,35
123,46,35
124,99,35
125,133,35
126,269,35
127,137,35
128,46,35
129,150,35
130,137,35
131,269,35
132,46,35
133,269,35
134,35,35
135,133,35
136,35,35
137,99,35
138,73,35
139,269,35
140,137,35
141,269,35
142,46,35
143,99,35
144,133,35
145,150,35
146,150,35
147,150,35
148,150,35
149,269,35
150,73,35
151,137,35
152,137,35
153,150,35
154,46,35
155,99,35
156,133,35
157,133,35
158,73,35
159,73,35
160,150,35
161,137,35
162,150,35
163,269,35
164,269,35
165,133,35
166,137,35
167,269,35
168,269,35
169,150,35
170,28,35
171,269,35
172,99,35
173,73,35
174,23,35
175,133,35
176,150,35
177,46,35
178,133,35
179,133,35
180,150,35
181,269,35
182,150,35
183,137,35
184,137,35
185,150,35
186,23,35
187,269,35
188,269,35
189,269,35
190,99,35
191,150,35
192,99,35
193,150,35
194,35,35
195,150,35
196,269,35
197,150,35
198,46,35
199,137,35
200,150,35
201,35,35
202,133,35
203,133,35
204,269,35
205,150,35
206,137,35
207,23,35
208,73,35
209,150,35
210,99,35
211,150,35
212,137,35
213,28,35
214,150,35
215,269,35
216,28,35
217,42,20
218,99,35
219,28,35
220,28,35
221,269,35
222,133,35
223,46,35
224,150,35
225,269,35
226,6,35
227,269,35
228,99,35
229,137,35
