time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
1.0, 0.988889, 1.000000, 1.000000, 1.000000, 1.000000, 0.990909, 0.994624, 0.985714, 0.994624, 0.988235, 0.994819, 0.990050, 0.994949, 0.995000, 0.975610, 
2.0, 0.973333, 0.925000, 1.000000, 0.944444, 1.000000, 0.954545, 0.989247, 0.950000, 0.989247, 0.952941, 0.989637, 0.960199, 0.989899, 0.990000, 0.951220, 
3.0, 0.971111, 0.925000, 1.000000, 0.930556, 1.000000, 0.945455, 0.989247, 0.942857, 0.989247, 0.947059, 0.989637, 0.955224, 0.989899, 0.990000, 0.926829, 
4.0, 0.966667, 0.925000, 1.000000, 0.930556, 1.000000, 0.945455, 0.989247, 0.942857, 0.989247, 0.941176, 0.989637, 0.945274, 0.989899, 0.990000, 0.902439, 
5.0, 0.962222, 0.925000, 1.000000, 0.902778, 1.000000, 0.927273, 0.989247, 0.928571, 0.989247, 0.929412, 0.989637, 0.935323, 0.989899, 0.990000, 0.902439, 
6.0, 0.951111, 0.900000, 1.000000, 0.861111, 1.000000, 0.890909, 0.989247, 0.900000, 0.989247, 0.905882, 0.984456, 0.915423, 0.984848, 0.990000, 0.853659, 
7.0, 0.942222, 0.875000, 1.000000, 0.833333, 1.000000, 0.863636, 0.989247, 0.878571, 0.989247, 0.888235, 0.984456, 0.900498, 0.984848, 0.990000, 0.804878, 
10.0, 0.935556, 0.875000, 1.000000, 0.819444, 1.000000, 0.845455, 0.989247, 0.864286, 0.989247, 0.870588, 0.984456, 0.885572, 0.984848, 0.990000, 0.804878, 
11.0, 0.926667, 0.825000, 1.000000, 0.791667, 1.000000, 0.818182, 0.989247, 0.842857, 0.989247, 0.852941, 0.984456, 0.870647, 0.984848, 0.990000, 0.756098, 
14.0, 0.922222, 0.825000, 1.000000, 0.763889, 1.000000, 0.800000, 0.989247, 0.828571, 0.989247, 0.841176, 0.984456, 0.860697, 0.984848, 0.990000, 0.707317, 
16.0, 0.920000, 0.825000, 1.000000, 0.750000, 1.000000, 0.790909, 0.989247, 0.821429, 0.989247, 0.835294, 0.984456, 0.855721, 0.984848, 0.990000, 0.682927, 
17.0, 0.917778, 0.825000, 1.000000, 0.750000, 1.000000, 0.781818, 0.989247, 0.814286, 0.989247, 0.829412, 0.984456, 0.850746, 0.984848, 0.990000, 0.682927, 
18.0, 0.911111, 0.825000, 1.000000, 0.750000, 0.993789, 0.781818, 0.983871, 0.814286, 0.983871, 0.823529, 0.974093, 0.845771, 0.974747, 0.985000, 0.682927, 
19.0, 0.904444, 0.750000, 1.000000, 0.708333, 0.993789, 0.754545, 0.983871, 0.792857, 0.983871, 0.805882, 0.974093, 0.830846, 0.974747, 0.985000, 0.609756, 
20.0, 0.900000, 0.750000, 1.000000, 0.694444, 0.993789, 0.745455, 0.983871, 0.785714, 0.983871, 0.800000, 0.968912, 0.825871, 0.969697, 0.985000, 0.585366, 
22.0, 0.895556, 0.725000, 1.000000, 0.680556, 0.993789, 0.736364, 0.983871, 0.778571, 0.983871, 0.794118, 0.968912, 0.820896, 0.969697, 0.985000, 0.560976, 
26.0, 0.893333, 0.700000, 1.000000, 0.666667, 0.993789, 0.727273, 0.983871, 0.771429, 0.983871, 0.788235, 0.968912, 0.815920, 0.969697, 0.985000, 0.560976, 
31.0, 0.891111, 0.700000, 1.000000, 0.666667, 0.993789, 0.718182, 0.983871, 0.764286, 0.983871, 0.788235, 0.968912, 0.810945, 0.969697, 0.985000, 0.560976, 
32.0, 0.886667, 0.700000, 1.000000, 0.666667, 0.993789, 0.718182, 0.978495, 0.764286, 0.978495, 0.788235, 0.963731, 0.810945, 0.959596, 0.980000, 0.560976, 
33.0, 0.880000, 0.700000, 1.000000, 0.652778, 0.993789, 0.700000, 0.978495, 0.742857, 0.978495, 0.770588, 0.963731, 0.796020, 0.959596, 0.980000, 0.512195, 
34.0, 0.877778, 0.700000, 1.000000, 0.638889, 0.993789, 0.690909, 0.978495, 0.735714, 0.978495, 0.764706, 0.963731, 0.791045, 0.959596, 0.980000, 0.512195, 
37.0, 0.875556, 0.700000, 1.000000, 0.638889, 0.993789, 0.690909, 0.978495, 0.735714, 0.978495, 0.758824, 0.963731, 0.786070, 0.959596, 0.980000, 0.512195, 
42.0, 0.873333, 0.700000, 1.000000, 0.638889, 0.993789, 0.690909, 0.978495, 0.728571, 0.978495, 0.752941, 0.963731, 0.781095, 0.959596, 0.980000, 0.512195, 
46.0, 0.871111, 0.700000, 1.000000, 0.638889, 0.993789, 0.690909, 0.978495, 0.728571, 0.978495, 0.752941, 0.963731, 0.781095, 0.959596, 0.975000, 0.512195, 
49.0, 0.868889, 0.675000, 1.000000, 0.625000, 0.993789, 0.681818, 0.978495, 0.721429, 0.978495, 0.747059, 0.963731, 0.776119, 0.959596, 0.975000, 0.512195, 
52.0, 0.866667, 0.675000, 1.000000, 0.611111, 0.993789, 0.672727, 0.978495, 0.714286, 0.978495, 0.741176, 0.963731, 0.776119, 0.959596, 0.975000, 0.512195, 
53.0, 0.864444, 0.675000, 1.000000, 0.611111, 0.993789, 0.672727, 0.973118, 0.714286, 0.973118, 0.741176, 0.958549, 0.776119, 0.954545, 0.970000, 0.512195, 
55.0, 0.862222, 0.675000, 1.000000, 0.611111, 0.993789, 0.672727, 0.973118, 0.714286, 0.973118, 0.741176, 0.958549, 0.776119, 0.954545, 0.970000, 0.512195, 
57.0, 0.860000, 0.650000, 1.000000, 0.611111, 0.993789, 0.663636, 0.973118, 0.707143, 0.973118, 0.735294, 0.958549, 0.771144, 0.954545, 0.970000, 0.512195, 
60.0, 0.857778, 0.650000, 1.000000, 0.611111, 0.993789, 0.654545, 0.973118, 0.700000, 0.973118, 0.729412, 0.958549, 0.766169, 0.954545, 0.970000, 0.512195, 
61.0, 0.855556, 0.650000, 1.000000, 0.611111, 0.993789, 0.654545, 0.973118, 0.700000, 0.973118, 0.729412, 0.958549, 0.766169, 0.954545, 0.970000, 0.512195, 
62.0, 0.853333, 0.650000, 1.000000, 0.611111, 0.993789, 0.654545, 0.973118, 0.700000, 0.973118, 0.723529, 0.958549, 0.761194, 0.954545, 0.970000, 0.512195, 
64.0, 0.848889, 0.625000, 0.993243, 0.597222, 0.987578, 0.645455, 0.967742, 0.692857, 0.967742, 0.717647, 0.953368, 0.756219, 0.949495, 0.965000, 0.487805, 
69.0, 0.844444, 0.625000, 0.993243, 0.597222, 0.987578, 0.645455, 0.967742, 0.692857, 0.967742, 0.717647, 0.953368, 0.751244, 0.949495, 0.965000, 0.487805, 
81.0, 0.842222, 0.600000, 0.993243, 0.583333, 0.987578, 0.636364, 0.967742, 0.685714, 0.967742, 0.711765, 0.953368, 0.746269, 0.949495, 0.965000, 0.487805, 
83.0, 0.840000, 0.600000, 0.993243, 0.569444, 0.987578, 0.627273, 0.967742, 0.678571, 0.967742, 0.705882, 0.953368, 0.741294, 0.949495, 0.965000, 0.487805, 
88.0, 0.837778, 0.600000, 0.993243, 0.569444, 0.987578, 0.627273, 0.967742, 0.678571, 0.967742, 0.700000, 0.953368, 0.736318, 0.949495, 0.965000, 0.487805, 
91.0, 0.835556, 0.600000, 0.993243, 0.569444, 0.987578, 0.627273, 0.967742, 0.678571, 0.967742, 0.700000, 0.953368, 0.731343, 0.949495, 0.965000, 0.487805, 
93.0, 0.833333, 0.600000, 0.993243, 0.555556, 0.987578, 0.618182, 0.967742, 0.671429, 0.967742, 0.694118, 0.953368, 0.726368, 0.949495, 0.965000, 0.487805, 
95.0, 0.831111, 0.600000, 0.993243, 0.555556, 0.987578, 0.618182, 0.967742, 0.671429, 0.967742, 0.694118, 0.953368, 0.726368, 0.944444, 0.965000, 0.487805, 
97.0, 0.828889, 0.600000, 0.993243, 0.555556, 0.987578, 0.618182, 0.967742, 0.671429, 0.967742, 0.688235, 0.953368, 0.721393, 0.944444, 0.965000, 0.487805, 
100.0, 0.826667, 0.575000, 0.993243, 0.541667, 0.987578, 0.609091, 0.967742, 0.664286, 0.967742, 0.682353, 0.953368, 0.716418, 0.944444, 0.965000, 0.487805, 
101.0, 0.824444, 0.575000, 0.993243, 0.541667, 0.987578, 0.600000, 0.967742, 0.657143, 0.967742, 0.676471, 0.953368, 0.711443, 0.944444, 0.965000, 0.487805, 
108.0, 0.822222, 0.575000, 0.993243, 0.541667, 0.987578, 0.600000, 0.967742, 0.657143, 0.967742, 0.670588, 0.953368, 0.706468, 0.944444, 0.965000, 0.487805, 
109.0, 0.820000, 0.575000, 0.993243, 0.541667, 0.987578, 0.600000, 0.967742, 0.650000, 0.967742, 0.664706, 0.953368, 0.701493, 0.944444, 0.965000, 0.463415, 
113.0, 0.817778, 0.575000, 0.993243, 0.541667, 0.987578, 0.600000, 0.967742, 0.650000, 0.967742, 0.664706, 0.953368, 0.701493, 0.944444, 0.965000, 0.463415, 
116.0, 0.815556, 0.575000, 0.993243, 0.541667, 0.987578, 0.600000, 0.967742, 0.650000, 0.967742, 0.664706, 0.953368, 0.701493, 0.944444, 0.965000, 0.463415, 
117.0, 0.813333, 0.550000, 0.993243, 0.527778, 0.987578, 0.590909, 0.967742, 0.642857, 0.967742, 0.658824, 0.953368, 0.696517, 0.944444, 0.965000, 0.463415, 
118.0, 0.811111, 0.550000, 0.993243, 0.527778, 0.987578, 0.590909, 0.967742, 0.642857, 0.967742, 0.652941, 0.953368, 0.691542, 0.944444, 0.965000, 0.439024, 
129.0, 0.808889, 0.550000, 0.993243, 0.527778, 0.987578, 0.590909, 0.967742, 0.642857, 0.967742, 0.647059, 0.953368, 0.686567, 0.944444, 0.965000, 0.439024, 
132.0, 0.806667, 0.550000, 0.993243, 0.527778, 0.981366, 0.590909, 0.962366, 0.642857, 0.962366, 0.647059, 0.948187, 0.686567, 0.939394, 0.960000, 0.439024, 
134.0, 0.804444, 0.525000, 0.993243, 0.513889, 0.981366, 0.581818, 0.962366, 0.635714, 0.962366, 0.641176, 0.948187, 0.681592, 0.939394, 0.960000, 0.414634, 
135.0, 0.802222, 0.500000, 0.993243, 0.500000, 0.981366, 0.572727, 0.962366, 0.628571, 0.962366, 0.635294, 0.948187, 0.676617, 0.939394, 0.960000, 0.414634, 
137.0, 0.800000, 0.500000, 0.993243, 0.486111, 0.981366, 0.563636, 0.962366, 0.621429, 0.962366, 0.629412, 0.948187, 0.671642, 0.939394, 0.960000, 0.390244, 
140.0, 0.795556, 0.475000, 0.993243, 0.472222, 0.981366, 0.554545, 0.962366, 0.607143, 0.962366, 0.617647, 0.948187, 0.661692, 0.939394, 0.960000, 0.365854, 
145.0, 0.793333, 0.475000, 0.986486, 0.472222, 0.975155, 0.554545, 0.956989, 0.607143, 0.956989, 0.617647, 0.943005, 0.661692, 0.934343, 0.955000, 0.365854, 
146.0, 0.791111, 0.475000, 0.986486, 0.472222, 0.975155, 0.554545, 0.956989, 0.600000, 0.956989, 0.611765, 0.943005, 0.656716, 0.934343, 0.955000, 0.365854, 
151.0, 0.788889, 0.475000, 0.986486, 0.472222, 0.975155, 0.545455, 0.956989, 0.600000, 0.956989, 0.611765, 0.943005, 0.651741, 0.934343, 0.955000, 0.365854, 
166.0, 0.786667, 0.475000, 0.986486, 0.458333, 0.975155, 0.536364, 0.956989, 0.592857, 0.956989, 0.605882, 0.943005, 0.646766, 0.934343, 0.955000, 0.365854, 
169.0, 0.782222, 0.450000, 0.986486, 0.444444, 0.975155, 0.527273, 0.956989, 0.578571, 0.956989, 0.594118, 0.943005, 0.636816, 0.934343, 0.955000, 0.341463, 
187.0, 0.777778, 0.450000, 0.986486, 0.444444, 0.975155, 0.518182, 0.956989, 0.571429, 0.956989, 0.588235, 0.943005, 0.626866, 0.934343, 0.955000, 0.341463, 
197.0, 0.775556, 0.450000, 0.986486, 0.430556, 0.975155, 0.509091, 0.956989, 0.564286, 0.956989, 0.582353, 0.943005, 0.621891, 0.934343, 0.955000, 0.317073, 
200.0, 0.773333, 0.425000, 0.986486, 0.416667, 0.975155, 0.500000, 0.956989, 0.557143, 0.956989, 0.576471, 0.943005, 0.616915, 0.934343, 0.955000, 0.292683, 
226.0, 0.771111, 0.425000, 0.986486, 0.416667, 0.975155, 0.500000, 0.956989, 0.557143, 0.956989, 0.576471, 0.943005, 0.616915, 0.929293, 0.955000, 0.292683, 
233.0, 0.768889, 0.425000, 0.986486, 0.416667, 0.975155, 0.500000, 0.956989, 0.557143, 0.956989, 0.576471, 0.943005, 0.616915, 0.929293, 0.955000, 0.292683, 
235.0, 0.766667, 0.400000, 0.986486, 0.402778, 0.975155, 0.490909, 0.956989, 0.550000, 0.956989, 0.570588, 0.943005, 0.611940, 0.929293, 0.955000, 0.292683, 
259.0, 0.764444, 0.400000, 0.979730, 0.402778, 0.968944, 0.490909, 0.951613, 0.550000, 0.951613, 0.570588, 0.937824, 0.611940, 0.924242, 0.950000, 0.292683, 
269.0, 0.762222, 0.400000, 0.979730, 0.402778, 0.968944, 0.490909, 0.951613, 0.542857, 0.951613, 0.564706, 0.937824, 0.606965, 0.924242, 0.950000, 0.292683, 
274.0, 0.760000, 0.400000, 0.972973, 0.402778, 0.962733, 0.490909, 0.946237, 0.542857, 0.946237, 0.564706, 0.932642, 0.606965, 0.919192, 0.945000, 0.292683, 
287.0, 0.757778, 0.400000, 0.972973, 0.388889, 0.962733, 0.481818, 0.946237, 0.535714, 0.946237, 0.558824, 0.932642, 0.601990, 0.919192, 0.945000, 0.292683, 
289.0, 0.755556, 0.400000, 0.972973, 0.388889, 0.962733, 0.481818, 0.946237, 0.535714, 0.946237, 0.552941, 0.932642, 0.597015, 0.919192, 0.945000, 0.292683, 
295.0, 0.753333, 0.375000, 0.972973, 0.375000, 0.962733, 0.472727, 0.946237, 0.528571, 0.946237, 0.547059, 0.932642, 0.592040, 0.919192, 0.945000, 0.268293, 
297.0, 0.751111, 0.375000, 0.972973, 0.375000, 0.962733, 0.472727, 0.946237, 0.528571, 0.946237, 0.547059, 0.932642, 0.592040, 0.919192, 0.940000, 0.268293, 
312.0, 0.748889, 0.375000, 0.972973, 0.361111, 0.962733, 0.463636, 0.946237, 0.521429, 0.946237, 0.541176, 0.932642, 0.587065, 0.919192, 0.940000, 0.243902, 
313.0, 0.746667, 0.375000, 0.972973, 0.361111, 0.962733, 0.463636, 0.946237, 0.514286, 0.946237, 0.535294, 0.932642, 0.582090, 0.919192, 0.940000, 0.243902, 
321.0, 0.744444, 0.375000, 0.972973, 0.361111, 0.962733, 0.463636, 0.940860, 0.514286, 0.940860, 0.535294, 0.927461, 0.582090, 0.914141, 0.935000, 0.243902, 
343.0, 0.742222, 0.375000, 0.972973, 0.361111, 0.962733, 0.454545, 0.940860, 0.507143, 0.940860, 0.529412, 0.927461, 0.577114, 0.914141, 0.935000, 0.243902, 
345.0, 0.740000, 0.350000, 0.972973, 0.347222, 0.962733, 0.445455, 0.940860, 0.500000, 0.940860, 0.523529, 0.927461, 0.572139, 0.914141, 0.935000, 0.243902, 
354.0, 0.737778, 0.350000, 0.972973, 0.333333, 0.962733, 0.436364, 0.940860, 0.492857, 0.940860, 0.517647, 0.927461, 0.567164, 0.914141, 0.935000, 0.243902, 
358.0, 0.735556, 0.325000, 0.972973, 0.319444, 0.962733, 0.427273, 0.940860, 0.485714, 0.940860, 0.511765, 0.927461, 0.562189, 0.914141, 0.935000, 0.243902, 
359.0, 0.731111, 0.300000, 0.972973, 0.305556, 0.962733, 0.418182, 0.940860, 0.478571, 0.940860, 0.500000, 0.927461, 0.552239, 0.914141, 0.935000, 0.243902, 
363.0, 0.728889, 0.300000, 0.972973, 0.305556, 0.962733, 0.418182, 0.940860, 0.471429, 0.940860, 0.494118, 0.927461, 0.547264, 0.914141, 0.935000, 0.243902, 
368.0, 0.728889, 0.300000, 0.972973, 0.305556, 0.962733, 0.418182, 0.940860, 0.471429, 0.940860, 0.494118, 0.927461, 0.547264, 0.914141, 0.935000, 0.243902, 
371.0, 0.728889, 0.300000, 0.972973, 0.305556, 0.962733, 0.418182, 0.940860, 0.471429, 0.940860, 0.494118, 0.927461, 0.547264, 0.914141, 0.935000, 0.243902, 
373.0, 0.728889, 0.300000, 0.972973, 0.305556, 0.962733, 0.418182, 0.940860, 0.471429, 0.940860, 0.494118, 0.927461, 0.547264, 0.914141, 0.935000, 0.243902, 
376.0, 0.728889, 0.300000, 0.972973, 0.305556, 0.962733, 0.418182, 0.940860, 0.471429, 0.940860, 0.494118, 0.927461, 0.547264, 0.914141, 0.935000, 0.243902, 
382.0, 0.726625, 0.300000, 0.972973, 0.291667, 0.962733, 0.409091, 0.940860, 0.464176, 0.940860, 0.488164, 0.927461, 0.542196, 0.914141, 0.935000, 0.243902, 
