id,p
0,0.000304
1,1.000000
2,0.000304
3,1.000000
4,1.000000
5,0.000304
6,0.000304
7,1.000000
8,0.000304
9,1.000000
10,1.000000
11,1.000000
12,1.000000
13,1.000000
14,1.000000
15,1.000000
16,1.000000
17,0.000304
18,1.000000
19,0.000304
20,1.000000
21,1.000000
22,1.000000
23,1.000000
24,0.000304
25,1.000000
26,1.000000
27,1.000000
28,0.000304
29,1.000000
30,0.000304
31,0.000304
32,0.000003
33,0.000000
34,0.000003
35,0.000005
36,1.000000
37,0.000304
38,1.000000
39,0.000003
40,0.000304
41,0.000000
42,0.000005
