time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
0.002738, 0.963039, 0.908257, 1.000000, 0.976879, 0.914729, 0.980769, 0.914729, 0.934524, 1.000000, 0.937799, 1.000000, 0.940426, 1.000000, 0.983471, 0.914729, 
0.186174, 0.960986, 0.908257, 1.000000, 0.976879, 0.914729, 0.980769, 0.914729, 0.934524, 1.000000, 0.933014, 1.000000, 0.936170, 1.000000, 0.983471, 0.914729, 
0.199863, 0.958932, 0.908257, 1.000000, 0.971098, 0.914729, 0.975962, 0.914729, 0.934524, 1.000000, 0.933014, 1.000000, 0.936170, 1.000000, 0.979339, 0.914729, 
0.238193, 0.956879, 0.908257, 1.000000, 0.971098, 0.914729, 0.971154, 0.914729, 0.934524, 1.000000, 0.933014, 1.000000, 0.936170, 1.000000, 0.975207, 0.914729, 
0.240931, 0.954825, 0.908257, 1.000000, 0.971098, 0.914729, 0.971154, 0.914729, 0.928571, 1.000000, 0.928230, 1.000000, 0.931915, 1.000000, 0.975207, 0.914729, 
0.303901, 0.952772, 0.908257, 1.000000, 0.971098, 0.906977, 0.971154, 0.906977, 0.922619, 1.000000, 0.923445, 1.000000, 0.927660, 1.000000, 0.975207, 0.906977, 
0.33128, 0.950719, 0.899083, 1.000000, 0.971098, 0.899225, 0.971154, 0.899225, 0.916667, 1.000000, 0.918660, 1.000000, 0.923404, 1.000000, 0.975207, 0.899225, 
0.344969, 0.948665, 0.899083, 1.000000, 0.971098, 0.899225, 0.971154, 0.899225, 0.916667, 1.000000, 0.918660, 1.000000, 0.923404, 1.000000, 0.971074, 0.899225, 
0.350445, 0.946612, 0.899083, 1.000000, 0.971098, 0.891473, 0.971154, 0.891473, 0.910714, 1.000000, 0.913876, 1.000000, 0.919149, 1.000000, 0.971074, 0.891473, 
0.366872, 0.944559, 0.899083, 1.000000, 0.965318, 0.891473, 0.966346, 0.891473, 0.910714, 1.000000, 0.913876, 1.000000, 0.919149, 1.000000, 0.966942, 0.891473, 
0.391513, 0.942505, 0.889908, 1.000000, 0.965318, 0.883721, 0.966346, 0.883721, 0.904762, 1.000000, 0.909091, 1.000000, 0.914894, 1.000000, 0.966942, 0.883721, 
0.405202, 0.940452, 0.889908, 1.000000, 0.965318, 0.883721, 0.966346, 0.883721, 0.898810, 1.000000, 0.904306, 1.000000, 0.910638, 1.000000, 0.966942, 0.883721, 
0.416153, 0.936345, 0.889908, 0.982456, 0.959538, 0.883721, 0.956731, 0.883721, 0.898810, 0.980000, 0.904306, 0.980000, 0.910638, 0.980000, 0.958678, 0.883721, 
0.457221, 0.932238, 0.880734, 0.982456, 0.959538, 0.875969, 0.956731, 0.875969, 0.886905, 0.980000, 0.894737, 0.980000, 0.902128, 0.980000, 0.958678, 0.875969, 
0.462697, 0.930185, 0.880734, 0.982456, 0.959538, 0.875969, 0.956731, 0.875969, 0.886905, 0.980000, 0.894737, 0.980000, 0.902128, 0.980000, 0.954545, 0.875969, 
0.501027, 0.928131, 0.880734, 0.982456, 0.959538, 0.875969, 0.956731, 0.875969, 0.886905, 0.980000, 0.889952, 0.980000, 0.897872, 0.980000, 0.954545, 0.875969, 
0.531143, 0.926078, 0.880734, 0.982456, 0.959538, 0.875969, 0.956731, 0.875969, 0.886905, 0.980000, 0.885167, 0.980000, 0.893617, 0.980000, 0.954545, 0.875969, 
0.539357, 0.921971, 0.880734, 0.982456, 0.947977, 0.875969, 0.947115, 0.875969, 0.886905, 0.980000, 0.885167, 0.980000, 0.893617, 0.980000, 0.946281, 0.875969, 
0.569473, 0.919918, 0.880734, 0.964912, 0.942197, 0.875969, 0.942308, 0.875969, 0.886905, 0.960000, 0.885167, 0.960000, 0.893617, 0.960000, 0.942149, 0.875969, 
0.596851, 0.917864, 0.880734, 0.964912, 0.936416, 0.875969, 0.937500, 0.875969, 0.886905, 0.960000, 0.885167, 0.960000, 0.893617, 0.960000, 0.938017, 0.875969, 
0.613279, 0.915811, 0.880734, 0.964912, 0.930636, 0.875969, 0.932692, 0.875969, 0.886905, 0.960000, 0.885167, 0.960000, 0.893617, 0.960000, 0.933884, 0.875969, 
0.689938, 0.913758, 0.871560, 0.964912, 0.930636, 0.868217, 0.932692, 0.868217, 0.880952, 0.960000, 0.880383, 0.960000, 0.889362, 0.960000, 0.933884, 0.868217, 
0.70089, 0.911704, 0.871560, 0.964912, 0.930636, 0.868217, 0.932692, 0.868217, 0.880952, 0.960000, 0.880383, 0.960000, 0.889362, 0.960000, 0.929752, 0.868217, 
0.709103, 0.909651, 0.871560, 0.947368, 0.924855, 0.868217, 0.927885, 0.868217, 0.880952, 0.960000, 0.880383, 0.960000, 0.889362, 0.960000, 0.925620, 0.868217, 
0.711841, 0.907598, 0.862385, 0.947368, 0.924855, 0.860465, 0.927885, 0.860465, 0.875000, 0.960000, 0.875598, 0.960000, 0.885106, 0.960000, 0.925620, 0.860465, 
0.717317, 0.905544, 0.853211, 0.947368, 0.924855, 0.852713, 0.927885, 0.852713, 0.875000, 0.960000, 0.870813, 0.960000, 0.880851, 0.960000, 0.925620, 0.852713, 
0.733744, 0.903491, 0.853211, 0.947368, 0.924855, 0.852713, 0.927885, 0.852713, 0.869048, 0.960000, 0.866029, 0.960000, 0.876596, 0.960000, 0.925620, 0.852713, 
0.807666, 0.901437, 0.853211, 0.947368, 0.919075, 0.852713, 0.923077, 0.852713, 0.869048, 0.960000, 0.866029, 0.960000, 0.876596, 0.960000, 0.921488, 0.852713, 
0.824093, 0.899384, 0.853211, 0.929825, 0.919075, 0.852713, 0.923077, 0.852713, 0.869048, 0.940000, 0.866029, 0.940000, 0.876596, 0.940000, 0.917355, 0.852713, 
0.826831, 0.897331, 0.853211, 0.929825, 0.919075, 0.844961, 0.923077, 0.844961, 0.863095, 0.940000, 0.861244, 0.940000, 0.872340, 0.940000, 0.917355, 0.844961, 
0.835044, 0.895277, 0.853211, 0.929825, 0.919075, 0.844961, 0.923077, 0.844961, 0.857143, 0.940000, 0.856459, 0.940000, 0.868085, 0.940000, 0.917355, 0.844961, 
0.854209, 0.893224, 0.844037, 0.929825, 0.919075, 0.837209, 0.923077, 0.837209, 0.857143, 0.940000, 0.851675, 0.940000, 0.868085, 0.940000, 0.917355, 0.837209, 
0.867899, 0.889117, 0.844037, 0.929825, 0.913295, 0.837209, 0.913462, 0.837209, 0.857143, 0.940000, 0.851675, 0.940000, 0.868085, 0.940000, 0.909091, 0.837209, 
0.881588, 0.887064, 0.844037, 0.929825, 0.913295, 0.837209, 0.913462, 0.837209, 0.857143, 0.940000, 0.851675, 0.940000, 0.868085, 0.940000, 0.909091, 0.837209, 
0.898015, 0.885010, 0.844037, 0.929825, 0.913295, 0.837209, 0.913462, 0.837209, 0.857143, 0.940000, 0.851675, 0.940000, 0.868085, 0.940000, 0.904959, 0.837209, 
0.906229, 0.880903, 0.834862, 0.929825, 0.913295, 0.829457, 0.913462, 0.829457, 0.851190, 0.940000, 0.846890, 0.940000, 0.859574, 0.940000, 0.904959, 0.829457, 
0.908966, 0.878850, 0.834862, 0.929825, 0.907514, 0.829457, 0.908654, 0.829457, 0.851190, 0.940000, 0.846890, 0.940000, 0.859574, 0.940000, 0.900826, 0.829457, 
0.91718, 0.876797, 0.834862, 0.929825, 0.901734, 0.829457, 0.903846, 0.829457, 0.851190, 0.940000, 0.846890, 0.940000, 0.859574, 0.940000, 0.896694, 0.829457, 
0.919918, 0.874743, 0.834862, 0.929825, 0.901734, 0.829457, 0.903846, 0.829457, 0.845238, 0.940000, 0.842105, 0.940000, 0.855319, 0.940000, 0.896694, 0.829457, 
0.933607, 0.872690, 0.834862, 0.929825, 0.901734, 0.829457, 0.903846, 0.829457, 0.839286, 0.940000, 0.837321, 0.940000, 0.851064, 0.940000, 0.896694, 0.829457, 
0.941821, 0.870637, 0.834862, 0.929825, 0.895954, 0.829457, 0.899038, 0.829457, 0.839286, 0.940000, 0.837321, 0.940000, 0.851064, 0.940000, 0.892562, 0.829457, 
0.944559, 0.868583, 0.834862, 0.929825, 0.890173, 0.829457, 0.894231, 0.829457, 0.839286, 0.940000, 0.837321, 0.940000, 0.851064, 0.940000, 0.888430, 0.829457, 
0.960986, 0.866530, 0.825688, 0.929825, 0.890173, 0.821705, 0.894231, 0.821705, 0.833333, 0.940000, 0.832536, 0.940000, 0.846809, 0.940000, 0.888430, 0.821705, 
0.988364, 0.864476, 0.816514, 0.929825, 0.890173, 0.813953, 0.894231, 0.813953, 0.827381, 0.940000, 0.827751, 0.940000, 0.842553, 0.940000, 0.888430, 0.813953, 
1.043121, 0.862423, 0.807339, 0.929825, 0.890173, 0.806202, 0.894231, 0.806202, 0.821429, 0.940000, 0.822967, 0.940000, 0.838298, 0.940000, 0.888430, 0.806202, 
1.051335, 0.860370, 0.807339, 0.929825, 0.890173, 0.806202, 0.894231, 0.806202, 0.821429, 0.940000, 0.818182, 0.940000, 0.838298, 0.940000, 0.888430, 0.806202, 
1.05681, 0.858316, 0.798165, 0.929825, 0.890173, 0.798450, 0.894231, 0.798450, 0.815476, 0.940000, 0.813397, 0.940000, 0.834043, 0.940000, 0.888430, 0.798450, 
1.067762, 0.856263, 0.798165, 0.929825, 0.890173, 0.798450, 0.894231, 0.798450, 0.809524, 0.940000, 0.808612, 0.940000, 0.829787, 0.940000, 0.888430, 0.798450, 
1.0705, 0.854209, 0.798165, 0.929825, 0.884393, 0.798450, 0.889423, 0.798450, 0.809524, 0.940000, 0.808612, 0.940000, 0.829787, 0.940000, 0.884298, 0.798450, 
1.09514, 0.854209, 0.798165, 0.929825, 0.884393, 0.798450, 0.889423, 0.798450, 0.809524, 0.940000, 0.808612, 0.940000, 0.829787, 0.940000, 0.884298, 0.798450, 
1.122519, 0.852151, 0.798165, 0.929825, 0.878613, 0.798450, 0.884615, 0.798450, 0.809524, 0.940000, 0.808612, 0.940000, 0.829787, 0.940000, 0.880165, 0.798450, 
1.155373, 0.850093, 0.798165, 0.929825, 0.878613, 0.798450, 0.884615, 0.798450, 0.809524, 0.940000, 0.808612, 0.940000, 0.829787, 0.940000, 0.876033, 0.798450, 
1.160849, 0.848034, 0.798165, 0.929825, 0.872832, 0.798450, 0.879808, 0.798450, 0.809524, 0.940000, 0.808612, 0.940000, 0.829787, 0.940000, 0.871901, 0.798450, 
1.1718, 0.845976, 0.798165, 0.929825, 0.867052, 0.798450, 0.875000, 0.798450, 0.809524, 0.940000, 0.808612, 0.940000, 0.829787, 0.940000, 0.867769, 0.798450, 
1.182752, 0.843918, 0.798165, 0.929825, 0.861272, 0.798450, 0.870192, 0.798450, 0.809524, 0.940000, 0.808612, 0.940000, 0.829787, 0.940000, 0.863636, 0.798450, 
1.185489, 0.841859, 0.798165, 0.929825, 0.855491, 0.798450, 0.865385, 0.798450, 0.809524, 0.940000, 0.808612, 0.940000, 0.829787, 0.940000, 0.859504, 0.798450, 
1.193703, 0.839801, 0.788884, 0.929825, 0.855491, 0.790622, 0.865385, 0.790622, 0.803527, 0.940000, 0.803799, 0.940000, 0.825510, 0.940000, 0.859504, 0.790622, 
1.226557, 0.837743, 0.788884, 0.929825, 0.855491, 0.790622, 0.865385, 0.790622, 0.803527, 0.940000, 0.803799, 0.940000, 0.825510, 0.940000, 0.855372, 0.790622, 
1.229295, 0.835684, 0.788884, 0.929825, 0.855491, 0.790622, 0.865385, 0.790622, 0.803527, 0.940000, 0.798986, 0.940000, 0.821233, 0.940000, 0.855372, 0.790622, 
1.267625, 0.833626, 0.788884, 0.929825, 0.849711, 0.790622, 0.860577, 0.790622, 0.803527, 0.940000, 0.798986, 0.940000, 0.821233, 0.940000, 0.851240, 0.790622, 
1.270363, 0.831568, 0.788884, 0.929825, 0.849711, 0.790622, 0.855769, 0.790622, 0.803527, 0.940000, 0.798986, 0.940000, 0.821233, 0.940000, 0.847107, 0.790622, 
1.284052, 0.829509, 0.788884, 0.929825, 0.849711, 0.790622, 0.855769, 0.790622, 0.797531, 0.940000, 0.794173, 0.940000, 0.816955, 0.940000, 0.847107, 0.790622, 
1.289528, 0.827451, 0.788884, 0.912281, 0.843931, 0.790622, 0.850962, 0.790622, 0.797531, 0.940000, 0.794173, 0.940000, 0.816955, 0.940000, 0.842975, 0.790622, 
1.297741, 0.825393, 0.788884, 0.912281, 0.838150, 0.790622, 0.846154, 0.790622, 0.797531, 0.940000, 0.794173, 0.940000, 0.816955, 0.940000, 0.838843, 0.790622, 
1.303217, 0.823334, 0.779603, 0.912281, 0.838150, 0.782794, 0.846154, 0.782794, 0.791534, 0.940000, 0.789360, 0.940000, 0.812678, 0.940000, 0.838843, 0.782794, 
1.330595, 0.821276, 0.779603, 0.912281, 0.832370, 0.782794, 0.841346, 0.782794, 0.791534, 0.940000, 0.789360, 0.940000, 0.812678, 0.940000, 0.834711, 0.782794, 
1.371663, 0.819218, 0.779603, 0.912281, 0.832370, 0.782794, 0.841346, 0.782794, 0.791534, 0.940000, 0.789360, 0.940000, 0.808401, 0.940000, 0.834711, 0.782794, 
1.385352, 0.817159, 0.779603, 0.912281, 0.826590, 0.782794, 0.836538, 0.782794, 0.791534, 0.940000, 0.789360, 0.940000, 0.808401, 0.940000, 0.830579, 0.782794, 
1.407255, 0.815101, 0.779603, 0.912281, 0.826590, 0.774966, 0.836538, 0.774966, 0.785538, 0.940000, 0.784547, 0.940000, 0.804124, 0.940000, 0.830579, 0.774966, 
1.415469, 0.813043, 0.770322, 0.912281, 0.826590, 0.767138, 0.836538, 0.767138, 0.779541, 0.940000, 0.779733, 0.940000, 0.799846, 0.940000, 0.830579, 0.767138, 
1.418207, 0.810984, 0.761041, 0.912281, 0.826590, 0.759310, 0.836538, 0.759310, 0.773545, 0.940000, 0.774920, 0.940000, 0.795569, 0.940000, 0.830579, 0.759310, 
1.437372, 0.808926, 0.761041, 0.912281, 0.826590, 0.759310, 0.836538, 0.759310, 0.773545, 0.940000, 0.774920, 0.940000, 0.795569, 0.940000, 0.830579, 0.759310, 
1.448323, 0.804809, 0.751760, 0.912281, 0.826590, 0.751482, 0.831731, 0.751482, 0.767549, 0.940000, 0.770107, 0.940000, 0.791292, 0.940000, 0.826446, 0.751482, 
1.451061, 0.802751, 0.742479, 0.912281, 0.826590, 0.743654, 0.831731, 0.743654, 0.761552, 0.940000, 0.765294, 0.940000, 0.787015, 0.940000, 0.826446, 0.743654, 
1.462012, 0.800693, 0.742479, 0.912281, 0.826590, 0.743654, 0.831731, 0.743654, 0.755556, 0.940000, 0.760481, 0.940000, 0.782737, 0.940000, 0.826446, 0.743654, 
1.481177, 0.798634, 0.742479, 0.912281, 0.826590, 0.743654, 0.826923, 0.743654, 0.755556, 0.940000, 0.760481, 0.940000, 0.782737, 0.940000, 0.822314, 0.743654, 
1.486653, 0.796576, 0.733198, 0.912281, 0.826590, 0.735826, 0.826923, 0.735826, 0.749559, 0.940000, 0.755668, 0.940000, 0.778460, 0.940000, 0.822314, 0.735826, 
1.508556, 0.794518, 0.733198, 0.912281, 0.826590, 0.735826, 0.826923, 0.735826, 0.743563, 0.940000, 0.750854, 0.940000, 0.774183, 0.940000, 0.822314, 0.735826, 
1.519507, 0.792459, 0.733198, 0.912281, 0.826590, 0.735826, 0.826923, 0.735826, 0.743563, 0.940000, 0.750854, 0.940000, 0.769906, 0.940000, 0.822314, 0.735826, 
1.530459, 0.790401, 0.733198, 0.912281, 0.820809, 0.735826, 0.822115, 0.735826, 0.743563, 0.940000, 0.750854, 0.940000, 0.769906, 0.940000, 0.818182, 0.735826, 
1.659138, 0.786284, 0.733198, 0.912281, 0.820809, 0.735826, 0.822115, 0.735826, 0.737566, 0.940000, 0.741228, 0.940000, 0.761351, 0.940000, 0.818182, 0.735826, 
1.672827, 0.784226, 0.733198, 0.912281, 0.820809, 0.735826, 0.822115, 0.735826, 0.737566, 0.940000, 0.741228, 0.940000, 0.757074, 0.940000, 0.818182, 0.735826, 
1.686516, 0.782168, 0.733198, 0.912281, 0.820809, 0.735826, 0.822115, 0.735826, 0.731570, 0.940000, 0.736415, 0.940000, 0.752797, 0.940000, 0.818182, 0.735826, 
1.708419, 0.780109, 0.733198, 0.912281, 0.820809, 0.735826, 0.822115, 0.735826, 0.725573, 0.940000, 0.731602, 0.940000, 0.748519, 0.940000, 0.818182, 0.735826, 
1.730322, 0.778051, 0.723917, 0.912281, 0.820809, 0.727998, 0.822115, 0.727998, 0.725573, 0.940000, 0.726789, 0.940000, 0.744242, 0.940000, 0.818182, 0.727998, 
1.768652, 0.775993, 0.714636, 0.912281, 0.820809, 0.720170, 0.822115, 0.720170, 0.719577, 0.940000, 0.721975, 0.940000, 0.739965, 0.940000, 0.818182, 0.720170, 
1.842574, 0.773934, 0.714636, 0.912281, 0.820809, 0.720170, 0.817308, 0.720170, 0.719577, 0.940000, 0.721975, 0.940000, 0.739965, 0.940000, 0.814050, 0.720170, 
1.848049, 0.771876, 0.705355, 0.912281, 0.820809, 0.712342, 0.817308, 0.712342, 0.713580, 0.940000, 0.717162, 0.940000, 0.735688, 0.940000, 0.814050, 0.712342, 
1.878166, 0.767759, 0.705355, 0.912281, 0.815029, 0.712342, 0.807692, 0.712342, 0.713580, 0.940000, 0.717162, 0.940000, 0.735688, 0.940000, 0.805785, 0.712342, 
1.880903, 0.765701, 0.696074, 0.912281, 0.815029, 0.704514, 0.807692, 0.704514, 0.707584, 0.940000, 0.712349, 0.940000, 0.731410, 0.940000, 0.805785, 0.704514, 
1.91102, 0.763643, 0.696074, 0.912281, 0.815029, 0.696686, 0.807692, 0.696686, 0.707584, 0.940000, 0.707536, 0.940000, 0.727133, 0.940000, 0.805785, 0.696686, 
1.919233, 0.761584, 0.686793, 0.912281, 0.815029, 0.688858, 0.807692, 0.688858, 0.701587, 0.940000, 0.702723, 0.940000, 0.722856, 0.940000, 0.805785, 0.688858, 
1.957563, 0.759526, 0.686793, 0.912281, 0.815029, 0.688858, 0.807692, 0.688858, 0.701587, 0.940000, 0.697910, 0.940000, 0.718579, 0.940000, 0.805785, 0.688858, 
1.963039, 0.757468, 0.677512, 0.912281, 0.815029, 0.681031, 0.807692, 0.681031, 0.695591, 0.940000, 0.693096, 0.940000, 0.714301, 0.940000, 0.805785, 0.681031, 
1.990418, 0.755409, 0.677512, 0.912281, 0.809249, 0.681031, 0.802885, 0.681031, 0.695591, 0.940000, 0.693096, 0.940000, 0.714301, 0.940000, 0.801653, 0.681031, 
1.993155, 0.753351, 0.677512, 0.912281, 0.803468, 0.681031, 0.798077, 0.681031, 0.695591, 0.940000, 0.693096, 0.940000, 0.714301, 0.940000, 0.797521, 0.681031, 
2.001369, 0.751293, 0.668231, 0.912281, 0.803468, 0.673203, 0.798077, 0.673203, 0.689594, 0.940000, 0.688283, 0.940000, 0.710024, 0.940000, 0.797521, 0.673203, 
2.053388, 0.749234, 0.668231, 0.912281, 0.803468, 0.673203, 0.798077, 0.673203, 0.689594, 0.940000, 0.683470, 0.940000, 0.705747, 0.940000, 0.797521, 0.673203, 
2.056126, 0.745118, 0.668231, 0.912281, 0.797688, 0.673203, 0.793269, 0.673203, 0.689594, 0.940000, 0.678657, 0.940000, 0.701470, 0.940000, 0.793388, 0.673203, 
2.058864, 0.743059, 0.668231, 0.912281, 0.791908, 0.673203, 0.788462, 0.673203, 0.689594, 0.940000, 0.678657, 0.940000, 0.701470, 0.940000, 0.789256, 0.673203, 
2.099932, 0.741001, 0.668231, 0.912281, 0.791908, 0.673203, 0.783654, 0.673203, 0.689594, 0.940000, 0.678657, 0.940000, 0.701470, 0.940000, 0.785124, 0.673203, 
2.110883, 0.738943, 0.658950, 0.912281, 0.791908, 0.665375, 0.783654, 0.665375, 0.683598, 0.940000, 0.673844, 0.940000, 0.697192, 0.940000, 0.785124, 0.665375, 
2.116359, 0.736884, 0.649669, 0.912281, 0.791908, 0.657547, 0.783654, 0.657547, 0.677601, 0.940000, 0.669031, 0.940000, 0.692915, 0.940000, 0.785124, 0.657547, 
2.12731, 0.732768, 0.649669, 0.912281, 0.791908, 0.657547, 0.783654, 0.657547, 0.671605, 0.940000, 0.659404, 0.940000, 0.684361, 0.940000, 0.785124, 0.657547, 
2.140999, 0.730709, 0.640388, 0.912281, 0.791908, 0.649719, 0.783654, 0.649719, 0.665608, 0.940000, 0.654591, 0.940000, 0.680083, 0.940000, 0.785124, 0.649719, 
2.146475, 0.728651, 0.640388, 0.912281, 0.791908, 0.641891, 0.783654, 0.641891, 0.659612, 0.940000, 0.649778, 0.940000, 0.675806, 0.940000, 0.785124, 0.641891, 
2.168378, 0.726593, 0.631107, 0.912281, 0.791908, 0.634063, 0.783654, 0.634063, 0.653616, 0.940000, 0.644965, 0.940000, 0.671529, 0.940000, 0.785124, 0.634063, 
2.184805, 0.724534, 0.631107, 0.912281, 0.786127, 0.634063, 0.778846, 0.634063, 0.653616, 0.940000, 0.644965, 0.940000, 0.671529, 0.940000, 0.780992, 0.634063, 
2.193018, 0.722476, 0.621826, 0.912281, 0.786127, 0.626235, 0.778846, 0.626235, 0.647619, 0.940000, 0.640152, 0.940000, 0.667252, 0.940000, 0.780992, 0.626235, 
