id,p
0,0.000309
1,0.976589
2,0.422135
3,0.229700
4,0.809983
5,0.000003
6,0.422135
7,0.545999
8,0.422135
9,0.000606
10,0.000606
11,0.006781
12,1.000000
13,0.229700
14,0.315977
15,0.315977
16,0.000309
17,0.680160
18,0.809983
19,0.111816
20,0.000606
21,0.000606
22,0.976589
23,0.914698
24,0.422135
25,0.315977
26,0.997502
27,0.229700
28,0.315977
29,0.914698
30,0.422135
31,0.809983
32,0.976589
33,0.545999
34,0.162432
35,0.001156
36,0.000309
37,0.545999
38,0.809983
39,0.422135
40,0.976589
41,0.809983
42,0.999966
43,0.000003
44,0.914698
45,0.914698
46,0.162432
47,0.914698
48,0.011575
49,0.315977
50,0.315977
51,0.976589
52,0.680160
53,0.809983
54,0.422135
55,0.809983
56,0.997502
57,0.000606
58,0.315977
59,0.680160
60,0.315977
61,0.809983
62,0.000309
63,0.809983
64,0.315977
65,0.809983
66,0.809983
67,0.162432
68,0.422135
69,0.315977
70,0.048915
71,0.000606
72,0.048915
73,0.000309
74,0.229700
75,0.000153
76,0.680160
77,0.229700
78,0.315977
79,0.999966
80,0.011575
81,0.002143
82,0.315977
83,0.809983
84,0.999966
85,0.000606
86,0.976589
87,0.000003
88,0.680160
89,0.006781
90,0.422135
91,0.111816
92,0.229700
93,0.422135
94,0.162432
95,0.003865
96,0.997502
97,1.000000
98,0.315977
99,0.001156
