id,left,right
0,10,23
1,42,42
2,129,43
3,30,23
4,55,23
5,9,23
6,76,23
7,118,43
8,53,23
9,81,23
10,56,23
11,7,23
12,23,23
13,55,23
14,129,31
15,103,23
16,16,23
17,4,43
18,76,23
19,4,23
20,51,23
21,103,23
22,76,23
23,81,23
24,103,23
25,38,42
26,127,42
27,103,23
28,33,42
29,17,22
30,22,23
31,103,23
32,119,43
33,103,23
34,63,23
35,53,23
36,6,23
37,103,23
38,53,23
39,9,23
40,51,23
41,103,23
42,22,23
43,56,23
44,55,23
45,129,43
46,51,23
47,103,23
48,103,23
49,5,42
50,61,23
51,51,23
52,81,23
53,6,23
54,51,23
55,129,43
56,119,43
57,55,23
58,53,23
59,6,23
60,61,23
61,12,23
62,81,23
63,63,23
64,76,23
65,1,23
66,23,43
67,51,23
68,81,23
69,38,42
70,56,23
71,81,23
72,33,42
73,55,23
74,15,23
75,53,23
76,20,43
77,4,43
78,56,23
79,103,23
80,36,23
81,38,42
82,7,23
83,129,43
84,12,23
85,103,23
86,27,43
87,16,23
88,55,23
89,103,23
90,31,43
91,129,43
92,81,23
93,103,23
94,76,23
95,15,23
96,51,23
97,12,43
98,33,42
99,55,23
