id,left,right
0,73,24
1,11,21
2,260,21
3,43,21
4,68,21
5,260,21
6,23,24
7,60,24
8,27,21
9,63,21
10,260,21
11,260,21
12,59,21
13,59,21
14,50,21
15,1,24
16,73,24
17,260,21
18,260,21
19,303,24
20,260,21
21,63,21
22,63,21
23,8,24
24,11,21
25,17,21
26,50,21
27,0,21
28,260,21
29,63,21
30,260,21
31,43,21
32,0,21
33,17,21
34,260,21
35,303,24
36,68,21
37,260,21
38,11,21
39,7,24
40,50,21
41,260,21
42,303,24
43,9,24
44,303,24
45,260,21
46,260,21
47,260,21
48,27,21
49,0,21
50,59,21
51,303,24
52,21,21
53,260,21
54,260,21
55,260,21
56,260,21
57,303,24
58,21,21
59,68,21
60,260,21
61,59,21
62,50,21
63,60,24
64,5,24
65,260,21
66,260,21
67,23,24
68,63,21
69,60,24
70,260,21
71,2,24
72,23,24
73,303,24
74,260,21
75,303,24
76,260,21
77,50,21
78,17,21
79,27,21
80,63,21
81,260,21
82,27,21
83,27,21
84,73,24
85,260,21
86,60,24
