id,p
0,0.003149
1,0.001566
2,1.000000
3,0.000451
4,0.000347
5,0.000266
6,0.000155
7,0.000000
8,0.071177
9,0.011433
10,0.071177
11,0.000751
12,0.002505
13,0.001984
14,0.000000
15,0.000000
16,0.001566
17,0.000000
18,0.002505
19,0.000001
20,0.000347
21,0.000000
22,0.175939
23,0.000000
24,0.000000
25,0.000000
26,1.000000
27,0.000000
28,0.097799
29,0.000000
30,0.000000
31,0.175939
32,0.000451
33,0.175939
34,0.011433
35,0.004918
36,0.071177
37,1.000000
38,0.011433
39,0.002505
40,0.000000
41,0.001984
42,1.000000
43,0.097799
44,0.000000
45,0.000000
46,0.514108
47,1.000000
48,0.003943
49,0.000000
50,0.071177
51,0.071177
52,0.000003
53,0.000266
54,0.000000
55,0.002505
56,0.017017
57,1.000000
58,0.000000
59,0.000266
60,0.175939
61,0.000000
62,0.000000
63,0.175939
64,0.175939
65,1.000000
66,0.000000
67,0.000000
68,0.004918
69,0.013976
70,0.000266
71,0.029989
72,0.175939
73,0.000000
74,0.000000
75,1.000000
76,0.175939
77,0.000000
78,0.001984
79,0.097799
80,0.000000
81,0.000000
82,0.071177
83,1.000000
84,0.000347
85,0.175939
86,0.004918
