id,left,right
0,5,22
1,323,20
2,47,22
3,301,22
4,111,20
5,228,22
6,97,22
7,97,22
8,244,20
9,128,22
10,251,23
11,85,22
12,323,20
13,259,20
14,2,22
15,100,22
16,323,20
17,100,22
18,323,20
19,47,22
20,228,22
21,100,22
22,102,22
23,228,22
24,85,22
25,97,22
26,228,22
27,5,22
28,228,22
29,31,22
30,259,20
31,228,22
32,333,25
33,102,22
34,281,20
35,128,22
36,259,20
37,228,22
38,281,20
39,323,20
40,97,22
41,85,22
42,228,22
43,259,20
44,100,22
45,18,20
46,228,22
47,47,22
48,85,22
49,31,22
50,259,20
51,31,22
52,97,22
53,228,22
54,100,22
55,23,20
56,22,22
57,47,22
58,100,22
59,7,22
60,228,22
61,281,20
62,100,22
63,102,22
64,228,22
65,22,22
66,100,22
67,7,22
68,128,22
69,259,20
70,96,20
71,281,20
72,102,22
73,168,22
74,97,22
75,47,22
76,228,22
77,100,22
78,85,22
79,13,20
80,100,22
81,9,22
82,121,20
83,228,22
84,228,22
85,102,22
86,128,22
