id,p
0,0.002468
1,0.000000
2,0.052418
3,0.000000
4,0.000000
5,0.000001
6,0.002468
7,0.000008
8,0.000000
9,0.000000
10,0.000000
11,0.052418
12,0.000000
13,0.024985
14,0.000644
15,0.000000
16,0.000001
17,0.024985
18,0.000000
19,0.052418
20,0.000000
21,0.002468
22,0.000000
23,0.000000
24,0.000000
25,0.052418
26,0.024985
27,0.024985
28,0.000000
29,0.000644
30,0.501899
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,1.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000001
40,0.000644
41,0.002468
42,0.000000
43,0.000000
44,0.000000
45,0.000000
46,0.002468
47,0.000000
48,0.000000
49,0.501899
50,0.000000
51,0.000000
52,0.501899
53,0.000000
54,0.000000
55,0.052418
56,0.000000
57,0.501899
58,0.501899
59,0.000000
60,0.000000
61,0.000001
62,0.000000
63,0.000008
64,0.501899
65,0.000000
66,0.501899
67,0.052418
68,0.000000
69,0.000000
70,0.024985
71,0.000000
72,0.000000
73,0.000000
74,0.052418
75,0.000000
76,0.000000
77,0.000008
78,0.000000
79,0.000000
80,1.000000
81,0.501899
82,0.000000
83,0.000000
84,0.024985
85,0.000000
86,0.000000
