id,distance,n_actions
0,0.028860,1
1,0.047619,1
2,0.050505,2
3,0.029582,2
4,0.004329,1
5,0.049062,2
6,0.029582,2
7,0.095238,2
8,0.083694,4
9,0.010823,2
10,0.038961,1
11,0.060606,2
12,0.054454,3
13,0.110390,3
14,0.005772,1
15,0.071429,2
16,0.028139,2
17,0.010823,2
18,0.015873,1
19,0.004329,1
20,0.007215,1
21,0.036075,1
22,0.032468,2
23,0.017316,1
24,0.063492,2
25,0.009721,2
26,0.012987,1
27,0.095238,2
28,0.005772,1
29,0.065657,2
30,0.007215,1
31,0.018759,1
32,0.055556,2
33,0.005772,1
34,0.022367,1
35,0.029582,2
36,0.002886,1
37,0.049062,1
38,0.029582,2
39,0.029582,2
40,0.000000,0
41,0.002886,1
42,0.004329,1
43,0.063492,2
44,0.001443,1
45,0.045455,2
46,0.015152,1
47,0.056277,2
48,0.095238,3
49,0.008658,1
50,0.005772,1
51,0.010101,1
52,0.047619,1
53,0.008658,1
54,0.049062,2
55,0.017316,1
56,0.056277,2
57,0.028139,2
58,0.005392,2
59,0.059524,2
60,0.008658,1
61,0.065657,2
62,0.007215,1
63,0.064214,2
64,0.029582,2
65,0.027417,1
66,0.023088,1
67,0.047619,1
68,0.015873,1
69,0.007215,1
70,0.014050,2
71,0.047619,1
72,0.064935,2
73,0.059524,2
74,0.023810,1
75,0.025253,2
76,0.011905,1
77,0.011544,1
78,0.047619,1
79,0.012987,1
80,0.064214,2
81,0.027778,1
82,0.050505,2
83,0.026696,2
84,0.029582,2
85,0.062771,2
86,0.028139,2
87,0.111833,3
