id,left,right
0,62,21
1,634,36
2,99,24
3,37,30
4,40,24
5,12,21
6,6,20
7,613,21
8,1,21
9,24,20
10,4,21
11,61,23
12,0,20
13,7,20
14,49,20
15,223,20
16,15,24
17,32,24
18,222,21
19,100,21
20,52,25
21,12,24
22,51,24
23,21,26
24,12,25
25,11,26
26,50,20
27,106,21
28,58,29
29,27,20
30,108,21
31,56,21
32,96,20
33,44,21
34,63,28
35,37,29
36,52,24
37,4,21
38,23,24
39,23,22
40,24,24
41,62,26
42,64,31
43,89,22
44,37,26
45,13,25
46,89,22
47,46,24
48,21,20
49,56,22
50,39,24
51,101,29
52,386,20
53,222,21
54,198,24
55,33,31
56,75,26
57,4,22
58,12,26
59,105,22
60,79,20
61,27,20
62,50,20
63,50,20
64,23,22
65,62,21
66,23,26
67,231,28
68,14,24
69,52,25
70,11,21
71,5,21
72,12,25
73,105,22
74,9,24
75,0,24
76,24,22
77,95,26
78,435,22
79,95,26
80,50,20
81,1,22
82,77,29
83,19,25
84,38,31
85,63,20
86,15,25
87,4,20
