id,distance,n_actions
0,0.142857,2
1,0.285714,2
2,0.142857,2
3,0.178571,2
4,0.321429,3
5,0.285714,2
6,0.321429,3
7,0.107143,1
8,0.321429,3
9,0.178571,2
10,0.357143,3
11,0.250000,2
12,0.214286,2
13,0.357143,3
14,0.142857,2
15,0.285714,2
16,0.142857,1
17,0.285714,2
18,0.178571,2
19,0.321429,3
20,0.392857,3
21,0.321429,3
22,0.178571,2
23,0.285714,2
24,0.178571,2
25,0.214286,2
26,0.357143,3
27,0.357143,3
28,0.250000,2
29,0.321429,3
30,0.178571,2
31,0.178571,2
32,0.178571,2
33,0.285714,3
34,0.142857,1
35,0.250000,2
36,0.107143,2
37,0.214286,2
38,0.214286,2
39,0.250000,2
40,0.071429,1
41,0.178571,2
42,0.250000,2
43,0.357143,3
44,0.178571,2
45,0.178571,2
46,0.178571,2
47,0.214286,2
48,0.214286,2
49,0.178571,2
50,0.071429,1
51,0.178571,2
52,0.071429,1
53,0.142857,1
54,0.107143,2
55,0.142857,2
56,0.285714,2
57,0.142857,1
58,0.285714,2
59,0.178571,2
60,0.178571,2
61,0.357143,3
62,0.285714,2
63,0.178571,2
64,0.250000,2
65,0.250000,2
66,0.142857,1
67,0.357143,3
68,0.285714,2
69,0.321429,3
70,0.107143,1
71,0.250000,2
72,0.214286,2
73,0.250000,2
74,0.178571,2
75,0.357143,3
76,0.214286,2
77,0.321429,3
78,0.214286,2
79,0.142857,1
80,0.285714,2
81,0.285714,2
82,0.214286,2
83,0.321429,3
84,0.142857,1
85,0.250000,2
86,0.321429,3
87,0.142857,1
88,0.214286,2
89,0.321429,3
90,0.250000,3
91,0.214286,2
92,0.357143,3
93,0.321429,3
94,0.357143,3
95,0.250000,3
96,0.178571,2
97,0.214286,2
98,0.250000,2
99,0.250000,2
100,0.142857,1
101,0.214286,2
102,0.214286,2
