id,left,right
0,87,153
1,226,249
2,101,56
3,101,56
4,226,249
5,226,249
6,226,249
7,458,21
8,226,249
9,421,23
10,142,249
11,356,56
12,11,249
13,142,249
14,101,56
15,226,249
16,17,153
17,226,249
18,356,56
19,226,249
20,5,249
21,226,249
22,40,249
23,226,249
24,356,56
25,356,56
26,142,249
27,142,249
28,356,56
29,226,249
30,133,249
31,133,249
32,40,249
33,6,249
34,133,249
35,1,249
36,2,153
37,356,56
38,356,56
39,356,56
40,458,21
41,356,56
42,356,56
43,142,249
44,101,56
45,421,23
46,101,56
47,356,56
48,11,249
49,421,23
50,458,21
51,133,249
52,458,21
53,133,249
54,101,56
55,101,56
56,226,249
57,133,249
58,226,249
59,8,56
60,101,56
61,142,249
62,226,249
63,356,56
64,356,56
65,356,56
66,133,249
67,142,249
68,226,249
69,226,249
70,458,21
71,356,56
72,356,56
73,356,56
74,133,249
75,142,249
76,356,56
77,226,249
78,356,56
79,40,249
80,226,249
81,226,249
82,356,56
83,226,249
84,133,249
85,356,56
86,226,249
87,133,249
88,356,56
89,226,249
90,86,48
91,356,56
92,142,249
93,226,249
94,142,249
95,86,48
96,101,56
97,356,56
98,356,56
99,356,56
100,133,249
101,356,56
102,356,56
