id,left,right
0,18,22
1,49,22
2,19,22
3,13,24
4,68,42
5,41,42
6,38,42
7,0,41
8,15,24
9,37,24
10,12,41
11,71,22
12,0,41
13,35,24
14,12,24
15,6,41
16,42,42
17,21,42
18,52,22
19,20,24
20,56,41
21,11,24
22,56,41
23,56,41
24,52,22
25,1,41
26,6,41
27,18,22
28,30,42
29,37,24
30,37,24
31,49,22
32,30,42
33,38,22
34,41,42
35,41,42
36,13,22
37,3,41
38,37,24
39,18,22
40,9,41
41,15,24
42,5,22
43,35,24
44,71,22
45,6,41
46,5,22
47,42,42
48,6,24
49,11,24
50,30,42
51,38,22
52,30,42
53,29,42
54,74,41
55,52,22
56,71,22
57,12,41
58,2,41
59,0,41
60,49,22
61,38,22
62,12,22
63,15,24
64,3,22
65,71,22
66,71,22
67,35,24
