id,p
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.040322
5,0.000000
6,0.000000
7,0.102298
8,0.000000
9,0.000000
10,0.069719
11,0.000000
12,0.000000
13,1.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000513
19,0.000000
20,0.000000
21,0.000000
22,0.040322
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.102298
35,1.000000
36,0.016408
37,0.000000
38,0.000000
39,0.000001
40,0.102298
41,0.040322
42,0.000000
43,0.000000
44,0.000000
45,0.000000
46,0.000000
47,0.000000
48,0.000000
49,0.002979
50,0.000000
51,0.985120
52,1.000000
53,0.000000
54,0.000000
55,0.000000
56,0.000000
57,0.000000
58,0.002979
59,0.000000
60,0.000000
61,0.000000
62,0.000000
63,0.002979
64,0.000000
65,0.040322
66,0.002979
67,1.000000
68,0.016408
69,0.000000
70,0.000000
71,1.000000
72,0.000000
73,0.000000
74,0.000000
75,0.002979
76,0.040322
77,0.000000
78,0.000000
79,0.000000
80,0.040322
81,0.000000
82,0.040322
83,0.000000
84,0.000000
85,0.040322
86,0.102298
87,0.016408
88,0.002979
89,0.000000
90,0.000513
91,0.046418
92,0.000000
93,0.000000
94,1.000000
95,0.000000
96,0.002979
97,0.002979
98,0.000001
99,0.002979
100,0.069719
101,0.985120
102,0.002979
