id,distance,n_actions
0,0.125560,3
1,0.039702,2
2,0.022372,2
3,0.034767,2
4,0.106345,2
5,0.117488,3
6,0.019142,2
7,0.113506,3
8,0.033709,2
9,0.014363,2
10,0.056505,2
11,0.111627,3
12,0.107054,3
13,0.115491,3
14,0.108898,3
15,0.121659,3
16,0.130238,4
17,0.105991,2
18,0.012604,2
19,0.082306,3
20,0.107976,3
21,0.115491,3
22,0.123091,3
23,0.108259,3
24,0.029501,2
25,0.030788,2
26,0.008508,1
27,0.047763,2
28,0.108898,3
29,0.052956,2
30,0.089908,3
31,0.013470,2
32,0.040470,2
33,0.095746,3
34,0.022070,2
35,0.016720,2
36,0.008534,2
37,0.133056,3
38,0.022411,2
39,0.141794,3
40,0.124014,4
41,0.053385,2
42,0.109660,3
43,0.084111,2
44,0.103935,3
45,0.088621,3
46,0.152499,3
47,0.142219,3
48,0.161149,3
49,0.008579,2
50,0.143708,3
51,0.014718,2
52,0.145906,3
53,0.027012,2
54,0.110954,3
55,0.144488,3
56,0.101737,3
