id,distance,n_actions
0,0.140962,3
1,0.055629,3
2,0.125884,3
3,0.055418,2
4,0.095724,3
5,0.068519,3
6,0.041391,3
7,0.045264,3
8,0.037846,3
9,0.050048,3
10,0.049160,2
11,0.039655,3
12,0.033205,2
13,0.034439,2
14,0.042796,3
15,0.108682,3
16,0.061978,3
17,0.054684,3
18,0.038869,2
19,0.061813,3
20,0.097503,3
21,0.055574,3
22,0.139112,3
23,0.105741,3
24,0.132157,3
25,0.044518,3
26,0.020903,3
27,0.044006,3
28,0.102512,3
29,0.031016,2
30,0.050598,3
31,0.087938,3
32,0.041155,3
33,0.040321,2
34,0.032834,3
35,0.050236,3
36,0.057320,3
37,0.104599,3
38,0.075919,2
39,0.094590,3
40,0.076961,3
41,0.096163,3
42,0.110277,3
43,0.132393,3
44,0.035818,3
45,0.119166,3
46,0.073012,3
47,0.093340,2
48,0.076415,3
49,0.112345,3
50,0.051089,3
51,0.086053,2
52,0.042382,3
53,0.024793,2
54,0.025331,2
55,0.048064,2
56,0.119894,3
