id,left,right
0,164,21
1,657,20
2,164,21
3,643,23
4,2,20
5,59,20
6,643,23
7,643,23
8,628,20
9,657,20
10,657,20
11,657,20
12,136,20
13,107,20
14,1,20
15,42,21
16,42,21
17,28,20
18,16,25
19,22,21
20,657,20
21,628,20
22,657,20
23,19,21
24,657,20
25,164,21
26,7,23
27,657,20
28,643,23
29,60,20
30,657,20
31,80,30
32,45,25
33,109,21
34,628,20
35,71,21
36,107,20
37,5,21
38,7,20
39,51,20
40,121,23
41,107,20
42,39,20
43,107,20
44,657,20
45,657,20
46,657,20
47,10,20
48,643,23
49,657,20
50,657,20
51,657,20
52,35,20
53,5,20
54,32,20
55,657,20
56,164,21
57,1,20
58,32,20
59,45,21
60,3,21
61,657,20
62,39,20
63,643,23
64,136,20
65,121,23
66,121,23
67,42,21
68,32,20
69,136,20
70,657,20
71,628,20
72,121,23
73,57,21
74,45,21
75,136,20
76,8,21
77,628,20
78,32,20
79,657,20
80,657,20
81,628,20
82,643,23
83,0,20
84,21,20
85,45,21
86,3,20
87,657,20
