time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
1.0, 0.983834, 0.843750, 1.000000, 0.934783, 1.000000, 0.957895, 0.994898, 1.000000, 0.929825, 0.994872, 0.942857, 0.964602, 1.000000, 0.967213, 0.994898, 
2.0, 0.946882, 0.656250, 0.990099, 0.913043, 0.993197, 0.915789, 0.979592, 0.993007, 0.894737, 0.979487, 0.857143, 0.911504, 0.993197, 0.923497, 0.979592, 
3.0, 0.926097, 0.500000, 0.990099, 0.826087, 0.993197, 0.852632, 0.974490, 0.993007, 0.807018, 0.974359, 0.800000, 0.858407, 0.993197, 0.885246, 0.974490, 
4.0, 0.909931, 0.437500, 0.990099, 0.760870, 0.993197, 0.800000, 0.969388, 0.993007, 0.754386, 0.969231, 0.742857, 0.823009, 0.993197, 0.852459, 0.969388, 
5.0, 0.905312, 0.406250, 0.990099, 0.739130, 0.993197, 0.778947, 0.969388, 0.993007, 0.736842, 0.969231, 0.714286, 0.814159, 0.993197, 0.841530, 0.969388, 
6.0, 0.900693, 0.406250, 0.990099, 0.717391, 0.993197, 0.768421, 0.969388, 0.993007, 0.719298, 0.969231, 0.714286, 0.796460, 0.993197, 0.830601, 0.969388, 
7.0, 0.896074, 0.343750, 0.990099, 0.695652, 0.993197, 0.747368, 0.969388, 0.993007, 0.684211, 0.969231, 0.685714, 0.778761, 0.993197, 0.819672, 0.969388, 
8.0, 0.884527, 0.312500, 0.980198, 0.673913, 0.993197, 0.736842, 0.964286, 0.993007, 0.666667, 0.964103, 0.657143, 0.761062, 0.993197, 0.808743, 0.964286, 
9.0, 0.879908, 0.312500, 0.975248, 0.652174, 0.993197, 0.726316, 0.959184, 0.993007, 0.649123, 0.958974, 0.628571, 0.752212, 0.993197, 0.803279, 0.959184, 
10.0, 0.870670, 0.312500, 0.960396, 0.652174, 0.979592, 0.726316, 0.943878, 0.979021, 0.649123, 0.943590, 0.628571, 0.752212, 0.979592, 0.797814, 0.943878, 
11.0, 0.866039, 0.312500, 0.960396, 0.630435, 0.979592, 0.705263, 0.943878, 0.979021, 0.631579, 0.943590, 0.600000, 0.743363, 0.979592, 0.786810, 0.943878, 
12.0, 0.859092, 0.312500, 0.955446, 0.586957, 0.979592, 0.694737, 0.938776, 0.979021, 0.596491, 0.938462, 0.571429, 0.725664, 0.979592, 0.775806, 0.938776, 
13.0, 0.852145, 0.312500, 0.955446, 0.586957, 0.979592, 0.694737, 0.938776, 0.979021, 0.596491, 0.938462, 0.571429, 0.707965, 0.979592, 0.764801, 0.938776, 
14.0, 0.847514, 0.312500, 0.955446, 0.565217, 0.979592, 0.684211, 0.938776, 0.979021, 0.578947, 0.938462, 0.571429, 0.699115, 0.979592, 0.759299, 0.938776, 
15.0, 0.840567, 0.250000, 0.955446, 0.543478, 0.979592, 0.652632, 0.938776, 0.979021, 0.561404, 0.938462, 0.514286, 0.690265, 0.979592, 0.742793, 0.938776, 
16.0, 0.838251, 0.250000, 0.950495, 0.543478, 0.979592, 0.652632, 0.933673, 0.979021, 0.561404, 0.933333, 0.514286, 0.690265, 0.979592, 0.742793, 0.933673, 
17.0, 0.835936, 0.250000, 0.950495, 0.543478, 0.979592, 0.642105, 0.933673, 0.979021, 0.561404, 0.933333, 0.485714, 0.690265, 0.979592, 0.737290, 0.933673, 
18.0, 0.833620, 0.250000, 0.950495, 0.543478, 0.979592, 0.642105, 0.933673, 0.979021, 0.561404, 0.933333, 0.485714, 0.690265, 0.979592, 0.737290, 0.933673, 
19.0, 0.831304, 0.218750, 0.950495, 0.521739, 0.979592, 0.631579, 0.933673, 0.979021, 0.543860, 0.933333, 0.457143, 0.681416, 0.979592, 0.731788, 0.933673, 
20.0, 0.824358, 0.218750, 0.945545, 0.521739, 0.979592, 0.621053, 0.928571, 0.979021, 0.526316, 0.928205, 0.457143, 0.663717, 0.979592, 0.726286, 0.928571, 
21.0, 0.822042, 0.218750, 0.940594, 0.521739, 0.979592, 0.621053, 0.928571, 0.979021, 0.526316, 0.928205, 0.457143, 0.663717, 0.979592, 0.726286, 0.928571, 
22.0, 0.819726, 0.218750, 0.940594, 0.521739, 0.979592, 0.621053, 0.928571, 0.979021, 0.526316, 0.928205, 0.457143, 0.663717, 0.979592, 0.726286, 0.928571, 
23.0, 0.815095, 0.218750, 0.935644, 0.521739, 0.979592, 0.610526, 0.923469, 0.979021, 0.508772, 0.923077, 0.457143, 0.654867, 0.979592, 0.720784, 0.923469, 
27.0, 0.812779, 0.218750, 0.935644, 0.521739, 0.979592, 0.610526, 0.923469, 0.979021, 0.508772, 0.923077, 0.457143, 0.646018, 0.979592, 0.720784, 0.923469, 
28.0, 0.810464, 0.187500, 0.935644, 0.521739, 0.979592, 0.610526, 0.918367, 0.979021, 0.508772, 0.917949, 0.457143, 0.646018, 0.979592, 0.720784, 0.918367, 
30.0, 0.805833, 0.187500, 0.935644, 0.521739, 0.979592, 0.610526, 0.918367, 0.979021, 0.508772, 0.917949, 0.457143, 0.637168, 0.979592, 0.715282, 0.918367, 
38.0, 0.803517, 0.187500, 0.935644, 0.521739, 0.979592, 0.610526, 0.918367, 0.979021, 0.508772, 0.917949, 0.457143, 0.628319, 0.979592, 0.715282, 0.918367, 
39.0, 0.801201, 0.187500, 0.935644, 0.500000, 0.979592, 0.600000, 0.918367, 0.979021, 0.491228, 0.917949, 0.428571, 0.619469, 0.979592, 0.709780, 0.918367, 
43.0, 0.796570, 0.187500, 0.930693, 0.500000, 0.972789, 0.600000, 0.913265, 0.972028, 0.491228, 0.912821, 0.428571, 0.610619, 0.972789, 0.709780, 0.913265, 
44.0, 0.794255, 0.187500, 0.925743, 0.500000, 0.965986, 0.600000, 0.908163, 0.965035, 0.491228, 0.907692, 0.428571, 0.610619, 0.965986, 0.709780, 0.908163, 
48.0, 0.791939, 0.156250, 0.925743, 0.478261, 0.965986, 0.589474, 0.908163, 0.965035, 0.473684, 0.907692, 0.428571, 0.601770, 0.965986, 0.704277, 0.908163, 
49.0, 0.789623, 0.156250, 0.920792, 0.478261, 0.965986, 0.589474, 0.903061, 0.965035, 0.473684, 0.902564, 0.428571, 0.601770, 0.965986, 0.704277, 0.903061, 
53.0, 0.787308, 0.156250, 0.920792, 0.456522, 0.965986, 0.578947, 0.903061, 0.965035, 0.456140, 0.902564, 0.428571, 0.592920, 0.965986, 0.698775, 0.903061, 
60.0, 0.784992, 0.156250, 0.920792, 0.456522, 0.965986, 0.568421, 0.903061, 0.965035, 0.456140, 0.902564, 0.400000, 0.592920, 0.965986, 0.693273, 0.903061, 
61.0, 0.782677, 0.156250, 0.915842, 0.456522, 0.965986, 0.568421, 0.897959, 0.965035, 0.456140, 0.897436, 0.400000, 0.592920, 0.965986, 0.693273, 0.897959, 
65.0, 0.780361, 0.156250, 0.910891, 0.456522, 0.959184, 0.568421, 0.892857, 0.958042, 0.456140, 0.892308, 0.400000, 0.592920, 0.959184, 0.693273, 0.892857, 
68.0, 0.778045, 0.125000, 0.910891, 0.456522, 0.959184, 0.568421, 0.892857, 0.958042, 0.456140, 0.892308, 0.400000, 0.584071, 0.959184, 0.687771, 0.892857, 
70.0, 0.775730, 0.125000, 0.910891, 0.456522, 0.959184, 0.557895, 0.892857, 0.958042, 0.456140, 0.892308, 0.400000, 0.584071, 0.959184, 0.682269, 0.892857, 
78.0, 0.773414, 0.125000, 0.905941, 0.456522, 0.952381, 0.557895, 0.887755, 0.951049, 0.456140, 0.887179, 0.400000, 0.584071, 0.952381, 0.682269, 0.887755, 
81.0, 0.771098, 0.125000, 0.905941, 0.456522, 0.952381, 0.557895, 0.887755, 0.951049, 0.456140, 0.887179, 0.400000, 0.575221, 0.952381, 0.676767, 0.887755, 
87.0, 0.768783, 0.125000, 0.905941, 0.434783, 0.952381, 0.547368, 0.887755, 0.951049, 0.438596, 0.887179, 0.400000, 0.566372, 0.952381, 0.671264, 0.887755, 
89.0, 0.766467, 0.125000, 0.905941, 0.434783, 0.952381, 0.536842, 0.887755, 0.951049, 0.438596, 0.887179, 0.400000, 0.557522, 0.952381, 0.665762, 0.887755, 
96.0, 0.764152, 0.125000, 0.905941, 0.434783, 0.952381, 0.526316, 0.887755, 0.951049, 0.421053, 0.887179, 0.400000, 0.548673, 0.952381, 0.660260, 0.887755, 
98.0, 0.761836, 0.125000, 0.900990, 0.434783, 0.945578, 0.526316, 0.882653, 0.944056, 0.421053, 0.882051, 0.400000, 0.548673, 0.945578, 0.660260, 0.882653, 
101.0, 0.759520, 0.125000, 0.896040, 0.434783, 0.945578, 0.526316, 0.877551, 0.944056, 0.421053, 0.876923, 0.400000, 0.548673, 0.945578, 0.660260, 0.877551, 
107.0, 0.757205, 0.125000, 0.891089, 0.434783, 0.938776, 0.526316, 0.872449, 0.937063, 0.421053, 0.871795, 0.400000, 0.548673, 0.938776, 0.660260, 0.872449, 
114.0, 0.754889, 0.125000, 0.891089, 0.413043, 0.938776, 0.515789, 0.872449, 0.937063, 0.403509, 0.871795, 0.371429, 0.539823, 0.938776, 0.654758, 0.872449, 
116.0, 0.752574, 0.125000, 0.886139, 0.413043, 0.938776, 0.515789, 0.867347, 0.937063, 0.403509, 0.866667, 0.371429, 0.539823, 0.938776, 0.654758, 0.867347, 
139.0, 0.750258, 0.125000, 0.881188, 0.413043, 0.938776, 0.515789, 0.862245, 0.937063, 0.403509, 0.861538, 0.371429, 0.539823, 0.938776, 0.654758, 0.862245, 
144.0, 0.747942, 0.125000, 0.876238, 0.413043, 0.938776, 0.515789, 0.857143, 0.937063, 0.403509, 0.856410, 0.371429, 0.539823, 0.938776, 0.654758, 0.857143, 
150.0, 0.745627, 0.125000, 0.876238, 0.413043, 0.938776, 0.515789, 0.857143, 0.937063, 0.403509, 0.856410, 0.371429, 0.530973, 0.938776, 0.649256, 0.857143, 
151.0, 0.743311, 0.125000, 0.876238, 0.413043, 0.938776, 0.515789, 0.857143, 0.937063, 0.403509, 0.856410, 0.371429, 0.530973, 0.938776, 0.643754, 0.857143, 
