id,left,right
0,22,33
1,221,33
2,168,95
3,43,95
4,19,95
5,114,33
6,43,95
7,168,95
8,19,95
9,47,33
10,35,33
11,44,33
12,168,95
13,44,33
14,14,31
15,168,95
16,221,114
17,47,114
18,114,33
19,221,114
20,168,95
21,57,33
22,14,33
23,168,95
24,68,33
25,221,31
26,168,95
27,110,49
28,221,114
29,168,95
30,168,95
31,68,33
32,114,33
33,68,31
34,168,95
35,33,31
36,14,31
37,114,33
38,47,33
39,30,95
40,114,33
41,221,31
42,57,31
43,221,114
44,31,33
45,68,31
46,114,33
47,68,33
48,221,31
49,35,114
50,57,114
51,221,114
52,221,33
53,57,114
54,33,114
55,47,33
56,68,33
57,221,114
58,114,33
59,168,95
60,221,114
61,57,31
62,221,33
63,33,33
64,14,33
65,22,114
66,22,33
67,68,31
68,17,95
69,33,33
70,47,33
71,221,114
72,114,33
73,11,42
74,31,33
75,168,95
76,19,95
77,2,33
78,22,33
79,5,33
80,168,95
81,221,114
82,68,33
83,114,33
84,110,49
85,47,31
86,221,33
