id,left,right
0,65,24
1,33,21
2,52,20
3,101,21
4,0,20
5,97,20
6,33,21
7,4,21
8,2,21
9,2,20
10,97,20
11,97,20
12,0,20
13,33,21
14,49,21
15,12,20
16,97,20
17,3,21
18,12,21
19,49,21
20,22,20
21,2,21
22,0,24
23,4,20
24,37,20
25,33,20
26,97,20
27,33,21
28,33,20
29,101,21
30,58,21
31,97,20
32,0,20
33,49,21
34,8,20
35,22,20
36,27,20
37,49,21
38,2,24
39,8,20
40,1,21
41,22,20
42,30,21
43,49,21
44,38,21
45,52,20
46,33,20
47,49,21
48,33,20
49,33,21
50,2,20
51,4,21
52,97,20
53,43,20
54,43,20
55,27,20
56,97,20
57,33,21
