id,distance,n_actions
0,0.097221,3
1,0.014193,2
2,0.060052,3
3,0.036361,2
4,0.087295,3
5,0.041724,3
6,0.017199,2
7,0.026790,2
8,0.025602,2
9,0.036594,3
10,0.039220,3
11,0.045272,3
12,0.054029,3
13,0.023068,2
14,0.045991,2
15,0.049605,3
16,0.033180,3
17,0.053645,2
18,0.033945,2
19,0.049024,2
20,0.035225,3
21,0.020829,2
22,0.131553,3
23,0.020074,2
24,0.031483,3
25,0.027551,3
26,0.033870,3
27,0.016680,2
28,0.020426,3
29,0.032094,2
30,0.047409,2
31,0.047883,3
32,0.038901,3
33,0.045282,2
34,0.031513,3
35,0.043434,3
36,0.053471,3
37,0.041718,2
38,0.062717,2
39,0.037920,3
40,0.036584,2
41,0.023662,3
42,0.069709,2
43,0.081085,2
44,0.014389,2
45,0.092104,3
46,0.041409,3
47,0.038350,2
48,0.025221,3
49,0.016864,2
50,0.028405,3
51,0.019720,2
52,0.063335,2
53,0.072853,3
54,0.092113,3
55,0.076099,3
56,0.082165,3
57,0.018971,2
