id,p
0,0.000007
1,0.000007
2,0.000007
3,0.000007
4,0.000007
5,0.000007
6,0.000007
7,0.000007
8,0.000016
9,0.000016
10,0.000007
11,0.000007
12,0.000016
13,0.000007
14,0.000007
15,0.000007
16,0.000007
17,0.000007
18,0.000016
19,0.000016
20,0.000007
21,0.000007
22,0.000007
23,0.000007
24,0.000016
25,0.000016
26,0.000016
27,0.000007
28,0.000007
29,0.000007
30,0.000016
31,0.000016
32,0.000007
33,0.000007
34,0.000007
35,0.000016
36,0.000007
37,0.000007
38,0.000016
39,0.000016
40,0.000007
41,0.000007
42,0.000007
43,0.000007
44,0.000007
45,0.000007
46,0.000016
47,0.000007
48,0.000016
49,0.000007
50,0.000016
51,0.000007
52,0.000007
53,0.000007
54,0.000007
55,0.000007
56,0.000007
57,0.000007
58,0.000016
59,0.000007
60,0.000016
61,0.000016
62,0.000007
63,0.000016
64,0.000016
65,0.000016
66,0.000007
67,0.000007
68,0.000007
69,0.000007
70,0.000007
71,0.000007
72,0.000016
73,0.000007
74,0.000007
75,0.000007
76,0.000007
77,0.000016
78,0.000007
79,0.000007
80,0.000007
81,0.000016
82,0.000007
83,0.000007
84,0.000007
85,0.000007
86,0.000007
87,0.000016
88,0.000007
89,0.000007
90,0.000016
91,0.000016
92,0.000007
93,0.000016
94,0.000007
95,0.000007
96,0.000007
97,0.000007
98,0.000016
99,0.000007
