id,left,right
0,9,45
1,48,23
2,17,45
3,118,48
4,79,45
5,46,45
6,49,23
7,69,23
8,46,45
9,65,48
10,45,48
11,118,48
12,45,45
13,11,45
14,33,48
15,16,45
16,16,45
17,14,45
18,79,45
19,3,45
20,10,45
21,49,23
22,118,48
23,11,45
24,33,48
25,8,45
26,48,23
27,12,45
28,174,23
29,174,23
30,16,45
31,174,23
32,180,23
33,16,45
34,9,45
35,18,45
36,9,45
37,75,23
38,174,23
39,118,48
40,28,45
41,18,45
42,18,45
43,19,45
44,9,45
45,28,45
46,4,45
47,79,45
48,65,48
49,33,48
50,28,45
51,174,23
52,174,23
53,14,45
54,9,45
55,23,23
56,18,45
57,174,23
58,174,23
59,180,23
60,180,23
61,75,23
62,16,45
63,11,45
64,69,23
65,1,45
66,65,48
67,19,45
68,7,23
69,19,45
70,174,23
71,63,45
72,11,45
73,24,45
74,174,23
75,118,48
76,69,23
77,46,45
78,49,23
79,33,48
80,118,48
81,48,23
82,69,23
83,174,23
84,174,23
85,63,45
86,180,23
87,45,45
88,174,23
89,65,48
90,63,45
91,65,48
92,49,23
93,45,48
94,65,48
95,180,23
96,180,23
97,33,48
98,29,48
99,174,23
100,174,23
101,174,23
102,174,23
