id,distance,n_actions
0,0.155530,2
1,0.142857,1
2,0.154561,2
3,0.154958,2
4,0.155530,2
5,0.142857,1
6,0.142857,1
7,0.156070,2
8,0.156420,2
9,0.142857,1
10,0.142857,1
11,0.146091,2
12,0.147759,2
13,0.142857,1
14,0.142857,1
15,0.149031,2
16,0.142857,1
17,0.150620,2
18,0.142857,1
19,0.142857,1
20,0.142857,1
21,0.152511,2
22,0.142857,1
23,0.142857,1
24,0.155085,2
25,0.150858,2
26,0.154386,2
27,0.142857,1
28,0.190585,2
29,0.145296,2
30,0.142857,1
31,0.142857,1
32,0.146663,2
33,0.142857,1
34,0.142857,1
35,0.143707,2
36,0.151478,2
37,0.176204,2
38,0.151414,2
39,0.152717,2
40,0.310811,3
41,0.147489,2
42,0.156912,2
43,0.142857,1
44,0.142857,1
45,0.147044,2
46,0.142857,1
47,0.147902,2
