id,p
0,0.982226
1,0.097387
2,0.000000
3,0.001177
4,0.548967
5,0.000130
6,0.982226
7,0.000004
8,0.239483
9,0.000000
10,0.000004
11,0.999899
12,0.012316
13,0.000053
14,0.000000
15,0.000000
16,0.907688
17,0.001951
18,0.033703
19,0.000000
20,0.659942
21,0.000232
22,0.000000
23,0.867453
24,0.000000
25,0.000406
26,0.033703
27,0.022835
28,0.000406
29,0.000004
30,0.000011
31,0.000000
32,0.000000
33,0.000053
34,0.000021
35,0.000002
36,0.000000
37,0.000000
38,0.000130
39,0.000307
40,0.273786
41,0.027803
42,0.180682
43,0.000011
44,0.180682
45,0.397221
46,0.000130
47,0.000000
48,0.000021
49,0.001518
50,0.000000
51,0.000000
52,0.000130
53,0.999899
