id,left,right
0,38,23
1,20,23
2,46,23
3,111,20
4,111,20
5,155,23
6,21,28
7,168,21
8,19,21
9,15,23
10,6,28
11,46,23
12,31,20
13,155,23
14,155,23
15,52,21
16,155,23
17,155,23
18,111,20
19,46,23
20,25,23
21,38,23
22,19,23
23,15,23
24,15,23
25,46,23
26,10,23
27,155,23
28,111,20
29,155,23
30,155,23
31,15,23
32,29,23
33,111,20
34,111,20
35,23,43
36,43,23
37,111,20
38,19,21
39,155,23
40,230,27
41,75,23
42,24,21
43,111,20
44,43,23
45,111,20
46,38,23
47,31,20
48,111,20
49,14,23
50,15,23
51,20,23
52,46,43
53,25,23
54,72,20
55,46,23
56,52,21
57,46,43
58,46,43
59,21,21
60,3,23
61,155,23
62,6,28
63,168,21
64,75,23
65,25,23
66,46,43
67,168,21
68,0,23
69,111,20
70,155,23
71,25,23
72,20,23
73,111,20
74,155,23
75,15,23
76,15,23
77,155,23
78,29,23
79,25,23
80,23,43
81,4,28
82,43,23
83,13,23
84,155,23
85,15,23
86,31,27
