id,p
0,1.000000
1,1.000000
2,0.997502
3,1.000000
4,1.000000
5,1.000000
6,1.000000
7,0.999966
8,0.422135
9,0.914698
10,1.000000
11,1.000000
12,1.000000
13,1.000000
14,0.999966
15,0.914698
16,1.000000
17,1.000000
18,1.000000
19,1.000000
20,0.976589
21,1.000000
22,0.914698
23,0.999966
24,1.000000
25,1.000000
26,0.914698
27,1.000000
28,1.000000
29,0.914698
30,1.000000
31,0.162432
32,0.914698
33,1.000000
34,0.997502
35,0.048915
36,1.000000
37,0.914698
38,0.680160
39,1.000000
40,0.976589
41,1.000000
42,1.000000
43,1.000000
44,1.000000
45,1.000000
46,1.000000
47,0.976589
48,1.000000
49,1.000000
50,0.809983
51,1.000000
52,0.914698
53,1.000000
54,1.000000
55,0.999966
56,1.000000
57,1.000000
58,0.422135
59,1.000000
60,1.000000
61,1.000000
62,0.914698
63,1.000000
64,0.976589
65,1.000000
66,0.680160
67,1.000000
68,1.000000
69,1.000000
70,1.000000
71,1.000000
72,1.000000
73,0.680160
74,0.914698
75,1.000000
76,0.545999
77,0.809983
78,1.000000
79,0.914698
80,0.914698
81,0.809983
82,1.000000
83,1.000000
84,0.976589
85,1.000000
86,0.976589
87,1.000000
88,1.000000
89,1.000000
90,0.809983
91,1.000000
92,1.000000
93,0.976589
94,1.000000
95,0.997502
96,0.680160
97,0.997502
98,1.000000
99,0.914698
