id,p
0,0.000000
1,0.000000
2,0.999259
3,0.999259
4,0.000000
5,0.014074
6,0.009140
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.005829
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.055293
17,0.038257
18,0.000000
19,0.000000
20,0.302653
21,0.038257
22,0.014074
23,0.000009
24,0.000000
25,0.000002
26,0.128287
27,0.000024
28,0.991575
29,0.650309
30,0.000000
31,0.000000
32,0.038257
33,0.000000
34,0.014074
35,0.014074
36,0.000000
37,0.000000
38,0.000000
39,1.000000
40,0.902754
41,0.000000
42,0.000201
43,0.000000
44,0.999259
45,0.000201
46,0.980736
47,0.000024
48,0.000000
49,0.999259
50,0.999259
51,0.000000
52,0.000000
53,0.999259
