id,distance,n_actions
0,0.139967,2
1,0.067503,2
2,0.102398,2
3,0.121851,2
4,0.165329,2
5,0.056634,2
6,0.083333,1
7,0.136344,2
8,0.156745,2
9,0.193926,2
10,0.154460,2
11,0.110981,2
12,0.065217,1
13,0.081996,2
14,0.068452,2
15,0.440692,3
16,0.097437,2
17,0.102009,2
18,0.047101,1
19,0.462042,3
20,0.098774,2
21,0.032609,1
22,0.102398,2
23,0.028986,1
24,0.066166,2
25,0.123188,1
26,0.068841,1
27,0.220625,2
28,0.203847,2
29,0.090580,1
30,0.150836,2
31,0.058389,2
32,0.060257,2
33,0.219288,2
34,0.070591,2
35,0.087414,2
36,0.157259,2
37,0.098283,2
38,0.166701,2
39,0.140368,2
40,0.372019,3
41,0.142904,2
42,0.095820,2
43,0.105223,2
44,0.354399,3
45,0.183311,2
46,0.019125,2
47,0.041628,2
48,0.168478,1
49,0.009058,1
50,0.098339,2
51,0.148373,2
52,0.193033,2
53,0.159950,2
