id,distance,n_actions
0,0.357143,3
1,0.428571,3
2,0.500000,4
3,0.261905,3
4,0.333333,3
5,0.190476,2
6,0.357143,3
7,0.214286,2
8,0.416667,4
9,0.119048,2
10,0.071429,1
11,0.500000,4
12,0.428571,3
13,0.333333,3
14,0.428571,3
15,0.214286,3
16,0.142857,2
17,0.452381,4
18,0.047619,1
19,0.357143,3
20,0.261905,3
21,0.047619,1
22,0.190476,2
23,0.333333,4
24,0.333333,3
25,0.428571,3
26,0.142857,2
27,0.357143,3
28,0.214286,2
29,0.071429,1
30,0.357143,3
31,0.285714,2
32,0.190476,2
33,0.119048,2
34,0.309524,3
35,0.214286,2
36,0.357143,3
37,0.500000,4
38,0.500000,4
39,0.119048,2
40,0.416667,4
41,0.428571,3
42,0.321429,3
43,0.428571,3
44,0.214286,2
45,0.357143,3
46,0.142857,2
47,0.178571,2
48,0.047619,1
49,0.119048,2
50,0.238095,2
51,0.333333,3
52,0.357143,3
53,0.071429,1
54,0.428571,3
55,0.333333,4
56,0.428571,3
57,0.107143,1
58,0.178571,2
59,0.357143,3
60,0.142857,1
61,0.142857,2
62,0.285714,2
63,0.428571,3
64,0.309524,3
65,0.380952,3
66,0.119048,2
67,0.416667,4
68,0.500000,4
69,0.500000,4
70,0.404762,4
71,0.166667,2
72,0.500000,4
73,0.452381,4
74,0.309524,3
75,0.178571,2
76,0.285714,2
77,0.142857,1
78,0.357143,3
79,0.428571,3
80,0.107143,2
81,0.107143,2
82,0.440476,4
83,0.357143,3
84,0.309524,3
85,0.178571,2
86,0.309524,3
87,0.321429,3
88,0.357143,3
89,0.309524,3
90,0.357143,3
91,0.178571,2
92,0.142857,1
93,0.142857,2
94,0.440476,4
95,0.357143,3
96,0.428571,3
97,0.178571,2
98,0.119048,2
99,0.440476,4
100,0.214286,2
101,0.119048,2
102,0.440476,4
