id,p
0,0.000078
1,0.000035
2,0.000683
3,0.000341
4,0.000078
5,0.000166
6,0.000078
7,0.000004
8,0.000078
9,0.000341
10,0.000035
11,0.000341
12,0.000683
13,0.000035
14,0.000341
15,0.000035
16,0.000166
17,0.000166
18,0.000341
19,0.000035
20,0.000166
21,0.000035
22,0.000341
23,0.000035
24,0.000078
25,0.000078
26,0.000341
27,0.000035
28,0.000078
29,0.000035
30,0.000166
31,0.000166
32,0.000166
33,0.000341
34,0.000078
35,0.000078
36,0.000035
37,0.000078
38,0.000035
39,0.000683
40,0.000166
41,0.000035
42,0.000035
43,0.000078
44,0.000035
45,0.000078
46,0.000166
47,0.000341
48,0.000166
49,0.000683
50,0.000078
51,0.000166
52,0.000035
53,0.000016
54,0.000035
55,0.000078
56,0.000078
57,0.000166
58,0.000078
59,0.000007
60,0.000035
61,0.000683
62,0.000035
63,0.000035
64,0.000035
65,0.000078
66,0.000078
67,0.000166
68,0.000341
69,0.000016
70,0.000341
71,0.000078
72,0.000078
73,0.000166
74,0.000166
75,0.000078
76,0.000035
77,0.000078
78,0.000078
79,0.000035
80,0.000078
81,0.000078
82,0.000035
83,0.000683
84,0.000166
85,0.000035
86,0.000035
87,0.000078
88,0.000341
89,0.000166
90,0.000341
91,0.001325
92,0.000035
93,0.000004
94,0.000341
95,0.000341
96,0.000341
97,0.000683
98,0.000341
99,0.000683
