id,left,right
0,10,21
1,252,22
2,18,21
3,47,26
4,386,20
5,11,20
6,47,26
7,12,21
8,0,24
9,386,20
10,0,21
11,6,20
12,4,20
13,62,26
14,18,20
15,112,22
16,47,26
17,52,24
18,51,24
19,41,20
20,95,26
21,12,24
22,85,25
23,21,26
24,3,20
25,51,24
26,50,24
27,47,26
28,3,20
29,67,22
30,3,21
31,1,24
32,13,26
33,39,24
34,52,24
35,23,24
36,62,26
37,0,21
38,47,26
39,47,26
40,4,26
41,17,24
42,0,20
43,39,24
44,37,26
45,23,26
46,386,20
47,12,21
48,67,21
49,14,21
50,10,26
51,50,24
52,95,26
53,60,20
54,67,21
55,12,21
56,81,20
57,2,21
58,12,26
59,52,24
60,95,26
61,26,26
62,95,26
63,37,26
64,47,26
65,23,26
66,12,24
67,9,20
68,21,26
69,95,26
70,13,26
71,0,20
72,1,20
73,14,21
74,4,26
75,11,26
76,24,22
77,95,26
78,89,22
79,50,24
80,67,22
81,1,22
82,386,20
83,17,24
84,4,21
85,4,26
86,15,24
87,386,20
