id,left,right
0,21,58
1,13,58
2,23,58
3,221,23
4,256,23
5,0,58
6,62,24
7,22,58
8,16,58
9,247,21
10,479,38
11,260,23
12,30,58
13,479,38
14,256,23
15,221,23
16,18,24
17,260,23
18,6,20
19,221,23
20,260,23
21,579,39
22,579,39
23,29,58
24,2,58
25,23,58
26,479,38
27,16,58
28,29,58
29,3,58
30,5,23
31,260,23
32,302,24
33,221,23
34,16,58
35,260,23
36,5,58
37,19,58
38,275,24
39,579,39
40,16,58
41,1,58
42,275,24
43,41,23
44,23,58
45,260,23
46,247,21
47,14,58
48,1,58
49,256,23
50,21,58
51,1,23
52,479,38
53,25,58
54,479,38
55,22,58
56,0,58
57,359,20
58,247,21
59,247,21
60,23,23
61,41,23
62,275,24
63,22,58
64,260,23
65,0,58
66,359,20
67,479,38
68,14,58
69,0,58
70,2,58
71,260,23
72,275,24
73,6,23
74,579,39
75,23,58
76,221,23
77,33,58
78,221,23
79,141,23
80,256,23
81,30,58
82,23,58
83,256,23
84,302,24
85,302,24
86,479,38
87,21,58
88,33,58
89,21,58
90,479,38
91,579,39
92,133,39
93,256,23
94,256,23
95,260,23
96,22,58
97,1,58
98,260,23
99,221,23
100,247,21
101,247,21
102,4,58
103,260,23
104,14,58
105,11,24
106,275,24
107,479,38
108,256,23
109,579,39
110,479,38
111,5,58
112,256,23
113,221,23
114,14,58
115,275,24
