id,distance,n_actions
0,0.034383,2
1,0.041436,2
2,0.024555,2
3,0.019123,1
4,0.016770,1
5,0.028674,2
6,0.067921,2
7,0.025918,2
8,0.036372,2
9,0.020408,1
10,0.029569,1
11,0.009415,1
12,0.028897,2
13,0.024119,1
14,0.015887,1
15,0.018535,1
16,0.006270,1
17,0.009415,1
18,0.039185,1
19,0.019123,1
20,0.004707,1
21,0.025078,1
22,0.009404,1
23,0.026125,2
24,0.042752,2
25,0.025616,2
26,0.044527,1
27,0.030505,2
28,0.029434,2
29,0.015207,2
30,0.020300,1
31,0.007649,1
32,0.052247,2
33,0.019417,1
34,0.035846,2
35,0.005001,1
36,0.037879,2
37,0.023895,2
38,0.012539,1
39,0.020376,1
40,0.035917,2
41,0.047309,2
42,0.017241,1
43,0.014710,1
44,0.025401,2
45,0.008238,1
46,0.026670,1
47,0.034106,2
48,0.035591,2
49,0.017358,1
50,0.035088,2
51,0.010297,1
52,0.039193,1
53,0.026292,2
54,0.027713,1
55,0.029876,2
56,0.031349,2
57,0.009404,1
58,0.020524,1
59,0.038497,1
60,0.000000,0
61,0.014710,1
62,0.026646,1
63,0.028040,2
64,0.010591,1
65,0.052018,2
66,0.009404,1
67,0.026902,1
68,0.036157,2
69,0.026586,2
70,0.019837,2
71,0.010003,1
72,0.025078,1
73,0.007061,1
74,0.012539,1
75,0.024171,2
76,0.019417,1
77,0.032197,2
78,0.018829,1
79,0.012062,1
80,0.017358,1
81,0.036851,2
82,0.025517,2
83,0.017946,1
84,0.044410,2
85,0.045977,2
86,0.021336,1
87,0.034446,2
88,0.030351,2
89,0.032502,2
90,0.038961,1
91,0.014107,1
92,0.036050,1
93,0.018241,1
94,0.015887,1
95,0.009709,1
96,0.023047,2
97,0.034494,2
98,0.007061,1
99,0.019123,1
100,0.030844,1
101,0.033627,1
102,0.022975,2
103,0.010591,1
104,0.039883,2
105,0.001567,1
106,0.010972,1
107,0.035482,1
108,0.017652,1
109,0.010972,1
110,0.063312,1
111,0.026928,2
112,0.017358,1
113,0.019417,1
114,0.033589,2
115,0.020376,1
