id,left,right
0,18,22
1,42,42
2,19,38
3,0,41
4,68,42
5,35,41
6,38,42
7,0,41
8,15,24
9,37,24
10,19,22
11,71,22
12,10,24
13,35,24
14,48,41
15,49,38
16,49,38
17,74,41
18,52,22
19,18,41
20,49,38
21,56,41
22,56,41
23,38,42
24,52,22
25,1,41
26,6,41
27,41,42
28,30,42
29,56,41
30,37,24
31,41,42
32,30,42
33,38,38
34,0,41
35,18,41
36,54,42
37,3,41
38,37,24
39,18,22
40,9,41
41,15,24
42,9,31
43,35,24
44,71,22
45,6,41
46,41,42
47,6,41
48,6,24
49,11,24
50,8,23
51,38,22
52,30,42
53,7,22
54,74,41
55,52,22
56,71,22
57,18,23
58,2,41
59,0,41
60,49,24
61,18,23
62,20,42
63,15,24
64,74,41
65,2,21
66,68,42
67,35,24
