id,left,right
0,34,82
1,70,56
2,31,31
3,38,56
4,56,27
5,32,56
6,56,56
7,319,31
8,36,27
9,111,27
10,40,56
11,56,27
12,70,27
13,27,56
14,111,56
15,111,56
16,56,111
17,70,27
18,70,56
19,319,31
20,56,27
21,38,56
22,319,31
23,56,27
24,57,56
25,38,27
26,70,27
27,70,56
28,38,56
29,319,31
30,96,31
31,57,56
32,31,31
33,27,56
34,40,56
35,57,56
36,111,56
37,319,31
38,32,56
39,38,56
40,36,111
41,70,56
42,36,27
43,40,56
44,36,27
45,36,56
46,32,56
47,111,56
48,27,56
49,70,27
50,96,31
51,319,31
52,32,27
53,12,82
