id,distance,n_actions
0,0.030155,1
1,0.021839,1
2,0.041007,2
3,0.049233,2
4,0.044438,2
5,0.036376,2
6,0.036331,2
7,0.003402,1
8,0.036244,2
9,0.032786,2
10,0.042693,2
11,0.032393,2
12,0.029164,2
13,0.030771,2
14,0.029306,1
15,0.018393,2
16,0.041297,2
17,0.029730,1
18,0.031814,2
19,0.031490,2
20,0.045502,2
21,0.045653,2
22,0.021071,1
23,0.034821,2
24,0.044415,2
25,0.047306,2
26,0.050026,2
27,0.028669,1
28,0.042945,2
29,0.038583,2
30,0.029306,1
31,0.038041,2
32,0.029518,1
33,0.030746,2
34,0.027819,1
35,0.029518,1
36,0.024699,2
37,0.029439,2
38,0.030433,2
39,0.027182,1
40,0.032155,1
41,0.030436,2
