id,left,right
0,463,30
1,463,30
2,482,30
3,27,50
4,326,41
5,47,50
6,463,30
7,463,22
8,3,50
9,32,22
10,74,20
11,463,30
12,398,41
13,77,50
14,9,50
15,463,30
16,482,30
17,463,30
18,77,50
19,463,30
20,12,50
21,165,22
22,482,30
23,463,22
24,482,30
25,463,30
26,12,50
27,29,22
28,22,22
29,77,50
30,165,22
31,166,30
32,77,50
33,463,30
34,166,24
35,160,24
36,1,50
37,398,41
38,326,41
39,165,22
40,27,50
41,482,30
42,196,24
43,463,30
44,358,30
45,27,50
46,202,24
47,463,30
48,11,41
49,15,50
50,3,50
51,237,49
52,14,24
53,65,162
54,358,30
55,463,30
56,463,22
57,65,49
58,166,24
59,463,30
60,77,50
61,463,30
62,303,20
63,463,30
64,303,20
65,463,30
66,463,30
67,19,50
68,482,30
69,49,162
70,463,30
71,463,30
72,463,22
73,463,30
74,7,49
75,463,30
76,463,30
77,77,50
78,77,50
79,165,22
80,99,20
81,165,22
82,463,30
83,77,50
84,165,22
85,44,41
86,463,30
87,463,30
88,463,22
89,482,30
90,482,30
91,463,30
92,119,24
93,77,50
94,160,24
95,482,30
96,27,50
97,463,30
98,27,50
99,326,41
100,202,24
101,463,30
102,47,50
103,463,30
104,165,31
105,237,49
106,463,30
107,463,30
108,463,22
109,463,22
110,463,30
111,27,50
112,463,30
113,482,30
114,12,50
