((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((CPK, (CPK, (998.0, 4115.5>) -> (CPK, (512.0, 998.0>)) AND (AGE, (AGE, (28.5, 66.5>) -> (AGE, (28.5, 66.5>)))
((CPK, (CPK, (998.0, 4115.5>) -> (CPK, (512.0, 998.0>)) AND (AGE, (AGE, (74.5, 78.5>) -> (AGE, (28.5, 66.5>)))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((CPK, (CPK, (998.0, 4115.5>) -> (CPK, (512.0, 998.0>)) AND (AGE, (AGE, (74.5, 78.5>) -> (AGE, (28.5, 66.5>)))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
((SHO, (SHO, (-inf, 0.5>) -> (SHO, (0.5, inf))))
