id,distance,n_actions
0,0.011943,1
1,0.006146,1
2,0.031348,1
3,0.021104,1
4,0.021104,1
5,0.020060,1
6,0.001739,1
7,0.045223,1
8,0.007305,1
9,0.005450,1
10,0.007885,1
11,0.005102,1
12,0.021336,1
13,0.007769,1
14,0.004986,1
15,0.052644,1
16,0.034130,2
17,0.041280,1
18,0.031231,2
19,0.010900,1
20,0.015886,1
21,0.023191,1
22,0.023887,1
23,0.031540,1
24,0.006494,1
25,0.018901,1
26,0.007421,1
27,0.025162,1
28,0.016466,1
29,0.029453,1
30,0.042788,1
31,0.019712,1
32,0.050673,1
33,0.045802,1
34,0.019712,1
35,0.010088,1
36,0.001855,1
37,0.008813,1
38,0.038961,1
39,0.006262,1
40,0.007653,1
41,0.006841,1
42,0.021800,1
43,0.011712,1
44,0.006030,1
45,0.026322,1
46,0.031772,1
47,0.029453,1
48,0.023075,1
49,0.036294,1
50,0.035753,2
51,0.023539,1
52,0.009160,1
53,0.008581,1
54,0.002899,1
55,0.008813,1
56,0.034941,2
57,0.023539,1
58,0.028525,1
59,0.056586,1
60,0.032583,1
61,0.049689,2
62,0.037570,1
63,0.010552,1
64,0.032583,1
65,0.011248,1
66,0.015190,1
67,0.025278,1
68,0.002435,1
69,0.022727,1
70,0.002783,1
71,0.008349,1
72,0.002087,1
73,0.028061,1
74,0.004058,1
75,0.036294,1
76,0.025742,1
77,0.006957,1
78,0.043831,1
79,0.036050,1
80,0.046962,1
81,0.030883,2
82,0.047078,1
83,0.048353,1
84,0.004870,1
85,0.037338,1
86,0.031579,2
87,0.028293,1
88,0.031656,1
89,0.032274,2
90,0.004986,1
91,0.016698,1
92,0.025742,1
93,0.026090,1
94,0.026554,1
95,0.012291,1
96,0.019481,1
97,0.008233,1
98,0.006262,1
99,0.014031,1
100,0.009508,1
101,0.007837,1
102,0.017509,1
103,0.035714,1
104,0.007537,1
105,0.007769,1
106,0.044527,1
107,0.033318,2
108,0.005682,1
109,0.039185,1
110,0.021104,1
111,0.033395,1
112,0.038729,1
113,0.031231,2
114,0.038729,1
