id,left,right
0,258,21
1,258,21
2,12,20
3,140,21
4,111,21
5,258,21
6,74,20
7,140,21
8,148,31
9,74,31
10,111,21
11,148,31
12,51,20
13,148,20
14,111,21
15,51,20
16,90,22
17,62,20
18,64,20
19,64,20
20,111,21
21,28,21
22,140,21
23,140,21
24,140,21
25,258,21
26,140,21
27,111,21
28,5,20
29,154,20
30,22,36
31,25,20
32,154,20
33,140,21
34,51,31
35,140,21
36,140,21
37,22,36
38,258,21
39,20,31
40,258,21
41,258,21
42,258,21
43,74,20
44,17,21
45,111,21
46,258,21
47,258,21
48,3,21
49,7,21
50,45,20
51,20,31
52,22,21
53,258,21
54,7,20
55,148,20
56,140,21
57,258,21
58,20,20
59,154,20
60,148,20
61,71,22
62,148,31
63,58,22
64,45,20
65,27,20
66,64,20
67,51,31
68,36,21
69,140,21
70,28,21
71,45,20
72,17,21
73,140,21
74,21,21
75,74,31
76,29,21
77,74,20
78,258,21
79,140,21
80,148,20
81,35,21
82,31,20
83,35,21
84,51,20
85,6,20
86,27,22
87,27,20
88,258,21
89,140,21
90,148,20
91,258,21
92,29,21
93,35,20
94,64,20
95,148,20
96,7,21
97,154,20
98,46,22
99,154,20
