id,distance,n_actions
0,0.024989,1
1,0.032143,1
2,0.007363,2
3,0.021147,2
4,0.008403,2
5,0.028954,2
6,0.018235,2
7,0.017856,2
8,0.008879,2
9,0.043136,1
10,0.010893,2
11,0.032636,2
12,0.025836,2
13,0.032484,2
14,0.028326,2
15,0.022328,2
16,0.016394,2
17,0.030125,1
18,0.020335,2
19,0.047341,2
20,0.011217,1
21,0.047752,2
22,0.028622,1
23,0.030871,2
24,0.036763,1
25,0.076891,2
26,0.002420,1
27,0.015452,2
28,0.005447,2
29,0.001868,1
30,0.009260,1
31,0.034239,2
32,0.005761,2
33,0.045171,1
34,0.013820,1
35,0.056956,2
36,0.029431,2
37,0.014575,2
38,0.039901,1
39,0.035070,1
40,0.036279,1
41,0.009680,2
42,0.014326,2
43,0.012622,1
44,0.002079,1
45,0.043843,2
46,0.030633,2
47,0.031878,2
48,0.023443,2
49,0.048878,2
