id,p
0,1.000000
1,1.000000
2,0.053502
3,0.053502
4,0.053502
5,0.011369
6,0.053502
7,0.053502
8,0.053502
9,1.000000
10,0.053502
11,0.011369
12,0.053502
13,0.011369
14,0.053502
15,0.053502
16,0.053502
17,1.000000
18,0.053502
19,0.000059
20,1.000000
21,0.011369
22,1.000000
23,0.011369
24,1.000000
25,0.000059
26,1.000000
27,0.053502
28,0.053502
29,1.000000
30,1.000000
31,0.011369
32,0.053502
33,1.000000
34,1.000000
35,0.000059
36,0.011369
37,0.053502
38,1.000000
39,1.000000
40,1.000000
41,0.053502
42,0.053502
43,1.000000
44,0.053502
45,0.011369
46,0.011369
47,0.053502
48,0.053502
49,0.011369
