id,distance,n_actions
0,0.004156,1
1,0.018701,2
2,0.009610,2
3,0.015325,2
4,0.011169,2
5,0.018961,2
6,0.011688,2
7,0.007273,1
8,0.000519,1
9,0.003117,1
10,0.002597,1
11,0.004675,1
12,0.010130,2
13,0.009610,2
14,0.014805,2
15,0.001558,1
16,0.001558,1
17,0.005195,1
18,0.018442,2
19,0.011688,2
20,0.004156,1
21,0.002078,1
22,0.001558,1
23,0.005195,1
24,0.004675,1
25,0.004675,1
26,0.001558,1
27,0.006753,1
28,0.002597,1
29,0.007273,1
30,0.004675,1
31,0.020779,2
32,0.016364,2
33,0.008312,1
34,0.011688,2
35,0.001039,1
36,0.006234,1
37,0.018182,1
38,0.012208,2
39,0.020260,2
40,0.018182,1
41,0.017922,2
42,0.011688,2
