id,p
0,0.000000
1,0.000000
2,0.175939
3,0.000000
4,0.000000
5,0.000000
6,0.000751
7,0.000000
8,0.000000
9,0.000000
10,0.000002
11,0.000155
12,0.000028
13,0.000000
14,0.000000
15,0.000583
16,0.000000
17,0.000000
18,0.000000
19,0.004918
20,0.000155
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000006
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000963
32,0.000000
33,0.001566
34,0.000000
35,0.000000
36,0.000000
37,0.006109
38,0.000000
39,0.000117
40,0.000000
41,0.000002
42,0.000000
43,0.000015
44,0.020637
45,0.003149
46,0.001230
47,0.175939
48,0.000000
49,0.000203
50,0.000000
51,0.000000
52,0.000000
53,0.000347
54,1.000000
55,0.000001
56,0.000000
57,0.000963
58,0.000006
59,0.000963
60,0.000963
61,0.000000
62,0.000000
63,0.000751
64,0.013976
65,1.000000
66,0.000000
67,0.000067
68,0.000000
69,0.000000
70,0.000000
71,0.000000
72,0.000067
73,0.000347
74,0.050979
75,0.050979
76,0.002505
77,0.000000
78,0.001984
79,0.000000
80,0.000000
81,0.000000
82,0.000000
83,0.000000
84,0.000155
85,0.000003
86,0.000000
