id,distance,n_actions
0,0.042707,2
1,0.027928,2
2,0.029093,1
3,0.032663,2
4,0.039104,2
5,0.028881,1
6,0.046578,2
7,0.047514,2
8,0.029306,1
9,0.015803,1
10,0.029306,1
11,0.036404,2
12,0.015571,1
13,0.043253,1
14,0.037755,2
15,0.047355,2
16,0.029306,1
17,0.065167,1
18,0.049619,2
19,0.030643,2
20,0.050794,2
21,0.033681,2
22,0.043593,2
23,0.024064,1
24,0.027819,1
25,0.038555,2
26,0.054387,2
27,0.043422,2
28,0.035968,2
29,0.049309,2
30,0.023150,2
31,0.046713,1
32,0.012111,1
33,0.029014,2
34,0.019031,1
35,0.029518,1
36,0.047352,2
37,0.038036,2
38,0.038820,2
39,0.043756,2
40,0.028456,1
41,0.043119,2
